date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-02-20,45.0,45.28,44.57,43.8,90741.63,-0.3,-0.67,44.148,43.293,43.666,102720.65,80784.01,68603.89,1.54
2020-02-21,44.24,44.94,44.74,44.06,107962.21,0.17,0.38,44.716,43.479,43.585,114414.14,85125.96,71966.57,1.83
2020-02-24,44.5,44.7,44.16,43.71,97361.76,-0.58,-1.3,44.628,43.618,43.468,107767.43,88348.5,74707.86,1.65
2020-02-25,43.47,43.84,42.98,41.61,110935.51,-1.18,-2.67,44.264,43.687,43.274,104098.48,93505.17,77948.39,1.88
2020-02-26,42.3,44.99,43.78,42.09,166738.02,0.8,1.86,44.046,43.82,43.191,114747.83,104969.63,83840.03,2.83
2020-02-27,43.8,44.09,43.33,43.09,82266.26,-0.45,-1.03,43.798,43.973,43.077,113052.75,107886.7,85397.57,1.4
2020-02-28,42.28,42.72,40.32,40.21,135693.55,-3.01,-6.95,42.914,43.815,42.872,118599.02,116506.58,89822.79,2.3
2020-03-02,40.6,42.07,41.6,40.42,79112.9,1.28,3.17,42.402,43.515,42.952,114949.25,111358.34,89315.11,1.34
2020-03-03,42.08,43.52,43.1,42.08,117094.66,1.5,3.61,42.426,43.345,43.021,116181.08,110139.78,91502.1,1.99
2020-03-04,42.79,43.66,43.12,42.5,68001.72,0.02,0.05,42.294,43.17,43.106,96433.82,105590.82,91808.39,1.15
2020-03-05,43.6,43.72,43.38,42.75,69546.23,0.26,0.6,42.304,43.051,43.172,93889.81,103471.28,92127.64,1.18
2020-03-06,42.89,43.76,43.6,42.87,69592.06,0.22,0.51,42.96,42.937,43.208,80669.51,99634.27,92380.11,1.18
2020-03-09,43.05,43.44,42.1,42.02,74146.47,-1.5,-3.44,43.06,42.731,43.175,79676.23,97312.74,92830.62,1.26
2020-03-10,41.89,43.56,43.46,41.89,65517.14,1.36,3.23,43.132,42.779,43.233,69360.72,92770.9,93138.04,1.11
2020-03-11,43.59,45.85,44.58,43.57,171528.64,1.12,2.58,43.424,42.859,43.34,90066.11,93249.96,99109.8,2.91
2020-03-12,44.0,44.5,43.15,42.55,83044.69,-1.43,-3.21,43.378,42.841,43.407,92765.8,93327.81,100607.25,1.41
2020-03-13,41.45,43.39,42.6,40.5,88328.89,-0.55,-1.27,43.178,43.069,43.442,96513.17,88591.34,102548.96,1.5
2020-03-16,42.35,43.23,41.28,41.0,80066.18,-1.32,-3.1,43.014,43.037,43.276,97697.11,88686.67,100022.5,1.36
2020-03-17,41.7,41.99,40.76,40.38,54246.26,-0.52,-1.26,42.474,42.803,43.074,95442.93,82401.83,96270.8,0.92
2020-03-18,41.17,41.56,40.23,40.16,58927.29,-0.53,-1.3,41.604,42.514,42.842,72922.66,81494.39,93542.6,1.0
2020-03-19,40.2,40.85,40.69,39.8,60831.48,0.46,1.14,41.112,42.245,42.648,68480.02,80622.91,92047.1,1.03
2020-03-20,40.95,41.8,41.8,40.67,50502.28,1.11,2.73,40.952,42.065,42.501,60914.7,78713.93,89174.1,0.86
2020-03-23,40.66,40.85,40.25,39.99,38904.02,-1.55,-3.71,40.746,41.88,42.306,52682.27,75189.69,86251.21,0.66
2020-03-24,40.92,41.1,41.09,40.29,35622.75,0.84,2.09,40.812,41.643,42.211,48957.56,72200.25,82485.57,0.6
2020-03-25,41.68,41.8,41.55,41.15,35027.51,0.46,1.12,41.076,41.34,42.1,44177.61,58550.14,75900.05,0.59
2020-03-26,41.3,41.66,40.93,40.83,24003.62,-0.62,-1.49,41.124,41.118,41.98,36812.04,52646.03,72986.92,0.41
2020-03-27,41.35,41.6,41.01,40.98,27500.67,0.08,0.2,40.966,40.959,42.014,32211.71,46563.21,67577.27,0.47
2020-03-30,40.42,43.18,43.0,40.42,81173.73,1.99,4.85,41.516,41.131,42.084,40665.66,46673.96,67680.31,1.38
2020-03-31,42.2,42.2,41.59,40.7,104950.83,-1.41,-3.28,41.616,41.214,42.009,54531.27,51744.42,67073.12,1.78
2020-04-01,41.15,41.34,40.75,40.7,40024.03,-0.84,-2.02,41.456,41.266,41.89,55530.58,49854.09,65674.24,0.68
2020-04-02,40.7,41.45,41.44,40.53,33167.96,0.69,1.69,41.558,41.341,41.793,57363.44,47087.74,63855.33,0.56
2020-04-03,41.39,41.64,41.49,41.02,33686.3,0.05,0.12,41.654,41.31,41.688,58600.57,45406.14,62060.04,0.57
2020-04-07,42.25,43.05,43.0,41.8,79531.33,1.51,3.64,41.654,41.585,41.733,58272.09,49468.87,62329.28,1.35
2020-04-08,42.86,43.58,43.3,42.65,60448.8,0.3,0.7,41.996,41.806,41.725,49371.68,51951.48,62075.86,1.03
2020-04-09,43.5,43.97,43.6,43.01,55861.22,0.3,0.69,42.566,42.011,41.676,52539.12,54034.85,56292.49,0.95
2020-04-10,43.43,43.98,43.49,43.27,56165.8,-0.11,-0.25,42.976,42.267,41.693,57138.69,57251.07,54948.55,0.95
2020-04-13,43.39,43.7,43.54,42.5,41419.6,0.05,0.12,43.386,42.52,41.74,58685.35,58642.96,52603.08,0.7
2020-04-14,43.51,43.99,43.79,43.21,40371.23,0.25,0.57,43.544,42.599,41.865,50853.33,54562.71,50618.34,0.68
2020-04-15,43.6,44.41,44.14,43.45,57387.78,0.35,0.8,43.712,42.854,42.034,50241.13,49806.41,50775.41,0.97
2020-04-16,43.95,45.4,44.76,43.5,74256.12,0.62,1.41,43.944,43.255,42.261,53920.11,53229.61,51541.85,1.26
2020-04-17,44.86,45.2,44.16,44.15,47840.6,-0.6,-1.34,44.078,43.527,42.434,52255.07,54696.88,50892.31,0.81
2020-04-20,44.15,44.4,44.07,43.73,36047.0,-0.09,-0.2,44.184,43.785,42.548,51180.55,54932.95,50169.55,0.61
2020-04-21,43.88,44.75,44.07,43.82,46724.39,0.0,0.0,44.24,43.892,42.739,52451.18,51652.25,50560.56,0.79
2020-04-22,43.81,43.99,43.68,43.33,33461.16,-0.39,-0.89,44.148,43.93,42.868,47665.85,48953.49,50452.48,0.57
2020-04-23,43.7,44.48,43.77,43.55,41371.94,0.09,0.21,43.95,43.947,42.979,41089.02,47504.56,50769.71,0.7
2020-04-24,43.71,44.04,43.25,43.1,38688.52,-0.52,-1.19,43.768,43.923,43.095,39258.6,45756.83,51503.95,0.66
2020-04-27,43.28,43.8,43.03,43.03,34065.59,-0.22,-0.51,43.56,43.872,43.196,38862.32,45021.43,51832.2,0.58
2020-04-28,42.95,43.84,43.5,41.87,45918.05,0.47,1.09,43.446,43.843,43.221,38701.05,45576.12,50069.41,0.78
2020-04-29,43.15,45.28,44.82,43.13,68462.98,1.32,3.03,43.674,43.911,43.383,45701.42,46683.64,48245.02,1.16
2020-04-30,44.3,44.56,44.21,43.92,85859.34,-0.61,-1.36,43.762,43.856,43.556,54598.9,47843.96,50536.79,1.46
2020-05-06,43.95,44.44,44.41,43.44,49865.09,0.2,0.45,43.994,43.881,43.704,56834.21,48046.41,51371.64,0.85
2020-05-07,44.41,44.43,43.88,43.62,55402.56,-0.53,-1.19,44.164,43.862,43.824,61101.6,49981.96,52457.46,0.94
2020-05-08,44.0,44.25,43.94,43.65,42811.19,0.06,0.14,44.252,43.849,43.871,60480.23,49590.64,50621.45,0.73
2020-05-11,44.0,44.8,44.12,43.66,61823.76,0.18,0.41,44.112,43.893,43.912,59152.39,52426.9,50690.2,1.05
2020-05-12,44.24,44.95,44.63,43.58,66514.38,0.51,1.16,44.196,43.979,43.963,55283.4,54941.15,51222.85,1.13
2020-05-13,44.7,45.63,45.53,44.55,81588.37,0.9,2.02,44.42,44.207,44.065,61628.05,59231.13,52493.98,1.38
2020-05-14,45.35,45.52,44.9,44.62,50921.48,-0.63,-1.38,44.624,44.394,44.133,60731.84,60916.72,52969.08,0.86
2020-05-15,44.99,45.13,44.36,44.21,44340.03,-0.54,-1.2,44.708,44.48,44.162,61037.6,60758.92,53167.52,0.75
2020-05-18,44.52,45.67,44.96,44.39,65193.84,0.6,1.35,44.876,44.494,44.203,61711.62,60432.0,53557.82,1.11
2020-05-19,44.96,45.24,44.83,44.52,51129.0,-0.13,-0.29,44.916,44.556,44.206,58634.54,56958.97,52401.46,0.87
2020-05-20,45.0,45.24,43.12,43.02,76832.14,-1.71,-3.81,44.434,44.427,44.154,57683.3,59655.68,53851.04,1.3
2020-05-21,43.21,43.66,42.95,42.85,39004.66,-0.17,-0.39,44.044,44.334,44.098,55299.93,58015.89,53998.92,0.66
2020-05-22,42.77,43.25,42.12,41.95,42691.09,-0.83,-1.93,43.596,44.152,44.001,54970.15,58003.88,53797.26,0.72
2020-05-25,41.98,42.32,41.5,41.22,32696.7,-0.62,-1.47,42.904,43.89,43.892,48470.72,55091.17,53759.04,0.55
2020-05-26,41.67,42.08,41.77,41.28,38548.64,0.27,0.65,42.292,43.604,43.792,45954.65,52294.6,53617.87,0.65
2020-05-27,41.7,41.88,41.27,41.08,33791.62,-0.5,-1.2,41.922,43.178,43.693,37346.54,47514.92,53373.03,0.57
2020-05-28,41.27,41.45,41.13,40.8,28308.01,-0.14,-0.34,41.558,42.801,43.598,35207.21,45253.57,53085.15,0.48
2020-05-29,41.0,41.83,41.54,40.97,33178.08,0.41,1.0,41.442,42.519,43.5,33304.61,44137.38,52448.15,0.56
