date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-02-20,6.05,6.12,6.12,5.98,534811.69,0.06,0.99,6.104,6.019,6.196,443201.99,419869.42,372547.37,0.44
2020-02-21,6.1,6.14,6.08,6.05,465981.88,-0.04,-0.65,6.104,6.042,6.156,433218.34,428800.5,385864.7,0.38
2020-02-24,6.05,6.06,5.95,5.89,715397.12,-0.13,-2.14,6.06,6.045,6.112,481650.89,461445.74,411904.06,0.59
2020-02-25,5.87,5.95,5.9,5.81,498619.69,-0.05,-0.84,6.022,6.038,6.067,503808.44,462811.61,424452.15,0.41
2020-02-26,5.85,6.12,6.04,5.83,858624.75,0.14,2.37,6.018,6.043,6.036,614687.03,522159.3,452557.48,0.71
2020-02-27,6.05,6.19,6.05,6.02,701758.25,0.01,0.17,6.004,6.054,6.005,648076.34,545639.16,476183.73,0.58
2020-02-28,5.95,6.07,5.84,5.84,602938.56,-0.21,-3.47,5.956,6.03,5.972,675467.67,554343.01,488722.72,0.5
2020-03-02,5.88,6.2,6.16,5.88,886808.56,0.32,5.48,5.998,6.029,5.988,709749.96,595700.43,514775.86,0.73
2020-03-03,6.22,6.26,6.16,6.11,606139.5,0.0,0.0,6.05,6.036,6.005,731253.92,617531.18,519295.19,0.5
2020-03-04,6.17,6.39,6.37,6.13,872058.75,0.21,3.41,6.116,6.067,6.031,733940.72,674313.88,541110.71,0.72
2020-03-05,6.33,6.42,6.37,6.27,732544.62,0.0,0.0,6.18,6.092,6.056,740098.0,694087.17,556978.3,0.6
2020-03-06,6.29,6.32,6.21,6.16,528096.62,-0.16,-2.51,6.254,6.105,6.074,725129.61,700298.64,564549.57,0.43
2020-03-09,6.06,6.11,5.98,5.97,550982.81,-0.23,-3.7,6.218,6.108,6.077,657964.46,683857.21,572651.47,0.45
2020-03-10,5.96,6.06,6.05,5.88,513932.62,0.07,1.17,6.196,6.123,6.081,639523.08,685388.5,574100.06,0.42
2020-03-11,6.06,6.1,6.01,6.0,444429.72,-0.04,-0.66,6.124,6.12,6.082,553997.28,643969.0,583064.15,0.37
