date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-02-20,9.12,9.29,9.28,9.05,176039.56,0.21,2.31,9.116,9.025,9.203,149310.73,132796.21,130833.41,1.42
2020-02-21,9.27,9.46,9.42,9.21,249297.58,0.14,1.51,9.214,9.077,9.182,178267.63,143593.88,139470.01,2.02
2020-02-24,9.36,9.5,9.36,9.27,193277.67,-0.06,-0.64,9.25,9.116,9.158,183076.24,151095.8,146446.51,1.56
2020-02-25,9.19,9.29,9.23,9.0,258122.09,-0.13,-1.39,9.272,9.145,9.124,199956.78,166568.96,156155.76,2.09
2020-02-26,9.08,9.39,9.2,9.04,200190.11,-0.03,-0.33,9.298,9.169,9.098,215385.4,175246.41,160319.44,1.62
2020-02-27,9.2,9.38,9.19,9.17,129367.04,-0.01,-0.11,9.28,9.198,9.061,206050.9,177680.82,159924.87,1.05
2020-02-28,9.0,9.06,8.82,8.78,217618.59,-0.37,-4.03,9.16,9.187,9.026,199715.1,188991.36,163099.89,1.76
2020-03-02,8.94,9.22,9.14,8.86,169854.02,0.32,3.63,9.116,9.183,9.055,195030.37,189053.31,161727.81,1.37
2020-03-03,9.28,9.55,9.41,9.17,300335.22,0.27,2.95,9.152,9.212,9.091,203473.0,201714.89,168792.55,2.43
2020-03-04,9.31,9.57,9.55,9.27,286555.47,0.14,1.49,9.222,9.26,9.127,220746.07,218065.74,175444.5,2.32
2020-03-05,9.65,9.86,9.66,9.53,325840.94,0.11,1.15,9.316,9.298,9.162,260040.85,233045.87,182921.04,2.64
2020-03-06,9.54,9.62,9.46,9.42,183590.98,-0.2,-2.07,9.444,9.302,9.19,253235.33,226475.21,185034.55,1.49
2020-03-09,9.51,9.76,9.49,9.45,321359.84,0.03,0.32,9.514,9.315,9.216,283536.49,239283.43,195189.62,2.6
2020-03-10,9.3,9.57,9.51,9.05,268665.0,0.02,0.21,9.534,9.343,9.244,277202.45,240337.72,203453.34,2.17
2020-03-11,9.51,9.54,9.33,9.32,170117.25,-0.18,-1.89,9.49,9.356,9.263,253914.8,237330.44,206288.42,1.38
2020-03-12,9.23,9.25,9.12,9.1,123929.69,-0.21,-2.25,9.382,9.349,9.274,213532.55,236786.7,207233.76,1.0
2020-03-13,8.77,9.07,8.99,8.68,149916.77,-0.13,-1.43,9.288,9.366,9.277,206797.71,230016.52,209503.94,1.21
2020-03-16,9.08,9.24,8.81,8.77,167937.16,-0.18,-2.0,9.152,9.333,9.258,176113.17,229824.83,209439.07,1.36
2020-03-17,8.83,8.94,8.78,8.56,112894.74,-0.03,-0.34,9.006,9.27,9.241,144959.12,211080.78,206397.84,0.91
