date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-02-20,4.92,4.99,4.99,4.9,391606.78,0.08,1.63,4.922,4.922,5.086,332450.59,331382.75,298961.06,0.36
2020-02-21,4.98,5.05,5.0,4.96,369442.03,0.01,0.2,4.954,4.927,5.059,348656.62,338428.38,304909.18,0.34
2020-02-24,4.99,4.99,4.93,4.9,366994.62,-0.07,-1.4,4.954,4.926,5.029,349170.22,347362.17,314640.24,0.33
2020-02-25,4.86,4.88,4.86,4.81,319046.75,-0.07,-1.42,4.938,4.919,4.996,345902.15,344570.88,323461.66,0.29
2020-02-26,4.82,4.94,4.9,4.8,371490.47,0.04,0.82,4.936,4.915,4.968,363716.13,343511.38,327616.77,0.34
2020-02-27,4.9,4.93,4.89,4.88,240909.73,-0.01,-0.2,4.916,4.919,4.938,333576.72,333013.66,325347.53,0.22
2020-02-28,4.84,4.85,4.7,4.7,498955.44,-0.19,-3.88,4.856,4.905,4.902,359479.4,354068.01,336578.77,0.45
2020-03-02,4.7,4.83,4.81,4.7,266890.91,0.11,2.34,4.832,4.893,4.899,339458.66,344314.44,331426.02,0.24
2020-03-03,4.84,4.88,4.83,4.82,241235.95,0.02,0.42,4.826,4.882,4.897,323896.5,334899.33,325287.82,0.22
2020-03-04,4.82,4.9,4.89,4.8,253028.23,0.06,1.24,4.824,4.88,4.898,300204.05,331960.09,323684.39,0.23
2020-03-05,4.91,4.96,4.95,4.9,362087.5,0.06,1.23,4.836,4.876,4.899,324439.61,329008.16,330195.46,0.33
2020-03-06,4.91,4.93,4.89,4.87,278122.47,-0.06,-1.21,4.874,4.865,4.896,280273.01,319876.21,329152.29,0.25
2020-03-09,4.83,4.84,4.77,4.75,345767.88,-0.12,-2.45,4.866,4.849,4.888,296048.41,317753.53,332557.85,0.31
2020-03-10,4.72,4.83,4.83,4.71,259369.86,0.06,1.26,4.866,4.846,4.883,299675.19,311785.84,328178.36,0.24
2020-03-11,4.81,4.88,4.85,4.81,234264.25,0.02,0.41,4.858,4.841,4.878,295922.39,298063.22,320787.3,0.21
