date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-02-20,6.38,6.6,6.51,6.31,106760.7,0.25,3.99,6.362,6.169,6.29,76710.67,60540.64,54758.57,2.53
2020-02-21,6.4,6.52,6.46,6.39,73474.21,-0.05,-0.77,6.42,6.233,6.259,81519.06,63070.18,56159.15,1.74
2020-02-24,6.43,6.46,6.37,6.31,59021.13,-0.09,-1.39,6.402,6.272,6.239,72983.13,64077.39,53765.78,1.4
2020-02-25,6.23,6.27,6.2,6.09,77403.26,-0.17,-2.67,6.36,6.291,6.207,75196.81,68487.64,55683.47,1.84
2020-02-26,6.15,6.29,6.2,6.09,51029.93,0.0,0.0,6.348,6.311,6.18,73537.85,69954.67,56841.54,1.21
2020-02-27,6.18,6.25,6.2,6.16,34705.61,0.0,0.0,6.286,6.324,6.147,59126.83,67918.75,56699.4,0.82
2020-02-28,6.05,6.14,5.86,5.84,59402.97,-0.34,-5.48,6.166,6.293,6.109,56312.58,68915.82,57390.89,1.41
2020-03-02,5.88,6.1,6.09,5.88,34450.62,0.23,3.92,6.11,6.256,6.115,51398.48,62190.8,58306.17,0.82
2020-03-03,6.2,6.23,6.15,6.08,36767.28,0.06,0.98,6.1,6.23,6.139,43271.28,59234.05,56354.65,0.87
2020-03-04,6.09,6.46,6.43,6.09,56330.04,0.28,4.55,6.146,6.247,6.173,44331.3,58934.58,56760.18,1.34
2020-03-05,6.44,6.59,6.51,6.34,95514.1,0.08,1.24,6.208,6.247,6.208,56493.0,57809.92,59175.28,2.27
2020-03-06,6.45,6.59,6.54,6.4,60930.0,0.03,0.46,6.344,6.255,6.244,56798.41,56555.49,59812.84,1.45
2020-03-09,6.45,6.68,6.41,6.39,75584.14,-0.13,-1.99,6.408,6.259,6.266,65025.11,58211.8,61144.59,1.79
2020-03-10,6.01,6.48,6.46,6.01,69201.32,0.05,0.78,6.47,6.285,6.288,71511.92,57391.6,62939.62,1.64
2020-03-11,6.46,6.5,6.35,6.35,37927.7,-0.11,-1.7,6.454,6.3,6.306,67831.45,56081.38,63018.02,0.9
