date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-02-20,5.02,5.09,5.08,4.99,27981.01,0.05,0.99,5.02,4.98,5.1,26325.97,29528.76,34382.35,0.75
2020-02-21,5.08,5.18,5.13,5.05,31194.02,0.05,0.98,5.066,5.014,5.08,28396.97,28130.04,35026.18,0.83
2020-02-24,5.13,5.15,5.12,5.0,39060.36,-0.01,-0.2,5.088,5.03,5.048,31291.7,27075.9,34895.35,1.04
2020-02-25,5.04,5.04,4.91,4.8,54641.83,-0.21,-4.1,5.054,5.018,5.0,37016.97,30013.19,35121.81,1.46
2020-02-26,4.89,5.13,4.97,4.87,36795.0,0.06,1.22,5.042,5.015,4.963,37934.44,31412.39,35732.31,0.98
2020-02-27,4.99,5.03,4.98,4.92,29641.01,0.01,0.2,5.022,5.021,4.931,38266.44,32296.21,35632.34,0.79
2020-02-28,4.91,4.92,4.66,4.65,39938.64,-0.32,-6.43,4.928,4.997,4.897,40015.37,34206.17,35647.98,1.07
2020-03-02,4.68,4.89,4.87,4.68,33420.11,0.21,4.51,4.878,4.983,4.901,38887.32,35089.51,36985.83,0.89
2020-03-03,4.92,4.98,4.85,4.82,47439.0,-0.02,-0.41,4.866,4.96,4.925,37446.75,37231.86,35404.18,1.27
2020-03-04,4.83,4.94,4.91,4.82,40089.0,0.06,1.24,4.854,4.948,4.941,38105.55,38020.0,35030.63,1.07
2020-03-05,4.93,5.18,5.07,4.93,48553.23,0.16,3.26,4.872,4.947,4.964,41888.0,40077.22,34802.99,1.29
2020-03-06,5.03,5.14,5.11,4.98,39312.0,0.04,0.79,4.962,4.945,4.98,41762.67,40889.02,34509.53,1.05
2020-03-09,5.06,5.12,4.9,4.86,61307.16,-0.21,-4.11,4.968,4.923,4.977,47340.08,43113.7,35094.8,1.63
2020-03-10,4.85,5.39,5.39,4.77,104531.38,0.49,10.0,5.076,4.971,4.995,58758.55,48102.65,39057.92,2.79
2020-03-11,5.49,5.93,5.62,5.41,391448.38,0.23,4.27,5.218,5.036,5.026,129030.43,83567.99,57490.19,10.44
2020-03-12,5.17,5.36,5.15,5.08,268727.53,-0.47,-8.36,5.234,5.053,5.037,173065.29,107476.64,69886.42,7.17
2020-03-13,4.81,5.05,4.95,4.7,164696.05,-0.2,-3.88,5.202,5.082,5.04,198142.1,119952.38,77079.28,4.39
2020-03-16,5.0,5.1,4.8,4.8,107441.23,-0.15,-3.03,5.182,5.075,5.029,207368.91,127354.5,81222.0,2.87
2020-03-17,4.8,4.89,4.7,4.57,60182.19,-0.1,-2.08,5.044,5.06,5.01,198499.08,128628.82,82930.34,1.6
2020-03-18,4.77,5.02,4.83,4.73,82348.0,0.13,2.77,4.886,5.052,5.0,136679.0,132854.72,85437.36,2.2
2020-03-19,4.86,5.0,4.94,4.76,52290.0,0.11,2.28,4.844,5.039,4.993,93391.49,133228.39,86652.81,1.39
2020-03-20,4.94,5.07,5.05,4.88,41647.24,0.11,2.23,4.864,5.033,4.989,68781.73,133461.92,87175.47,1.11
2020-03-23,4.89,5.0,4.75,4.7,69395.0,-0.3,-5.94,4.854,5.018,4.971,61172.49,134270.7,88692.2,1.85
2020-03-24,4.85,4.92,4.85,4.79,66205.0,0.1,2.1,4.884,4.964,4.968,62377.05,130438.06,89270.36,1.77
2020-03-25,4.92,4.95,4.89,4.85,47118.44,0.04,0.82,4.896,4.891,4.964,55331.14,96005.07,89786.53,1.26
2020-03-26,4.88,4.97,4.92,4.8,40726.44,0.03,0.61,4.892,4.868,4.961,53018.42,73204.96,90340.8,1.09
2020-03-27,4.92,5.03,5.01,4.91,43928.57,0.09,1.83,4.884,4.874,4.978,53474.69,61128.21,90540.3,1.17
2020-03-30,4.96,4.98,4.88,4.86,39475.0,-0.13,-2.6,4.91,4.882,4.979,47490.69,54331.59,90843.04,1.05
2020-03-31,4.93,5.03,5.03,4.91,44138.95,0.15,3.07,4.946,4.915,4.988,43077.48,52727.26,90678.04,1.18
2020-04-01,5.02,5.07,4.93,4.92,39633.01,-0.1,-1.99,4.954,4.925,4.989,41580.39,48455.77,90655.24,1.06
2020-04-02,4.89,4.98,4.98,4.81,38183.0,0.05,1.01,4.966,4.929,4.984,41071.71,47045.07,90136.73,1.02
2020-04-03,4.97,5.07,5.07,4.93,39162.83,0.09,1.81,4.978,4.931,4.982,40118.56,46796.62,90129.27,1.04
2020-04-07,5.1,5.41,5.36,5.06,109600.41,0.29,5.72,5.074,4.992,5.005,54143.64,50817.17,92543.93,2.92
