date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-02-20,6.34,6.49,6.36,6.1,629442.31,0.11,1.76,6.062,5.791,5.748,381190.82,303607.16,238679.96,8.24
2020-02-21,6.4,6.7,6.66,6.38,563375.06,0.3,4.72,6.256,5.928,5.776,441542.34,342154.23,261218.8,7.38
2020-02-24,6.73,7.06,7.0,6.52,570269.0,0.34,5.11,6.472,6.067,5.827,500965.66,369018.47,282639.45,7.47
2020-02-25,6.75,7.14,6.99,6.43,728476.12,-0.01,-0.14,6.652,6.211,5.871,585895.94,417151.52,312610.27,9.54
2020-02-26,6.84,6.96,6.66,6.63,445185.75,-0.33,-4.72,6.734,6.318,5.895,587349.65,440111.56,325219.11,5.83
2020-02-27,6.76,6.79,6.63,6.53,297639.22,-0.03,-0.45,6.788,6.425,5.912,520989.03,451089.92,330935.23,3.9
2020-02-28,6.25,6.42,6.08,6.03,382120.97,-0.55,-8.3,6.672,6.464,5.923,484738.21,463140.28,336963.92,5.0
2020-03-02,6.16,6.56,6.51,6.16,290407.03,0.43,7.07,6.574,6.523,5.985,428765.82,464865.74,350878.88,3.8
2020-03-03,6.69,6.92,6.65,6.53,375183.41,0.14,2.15,6.506,6.579,6.068,358107.28,472001.61,354313.18,4.91
2020-03-04,6.55,6.74,6.65,6.43,248633.75,0.0,0.0,6.504,6.619,6.146,318796.88,453073.26,356921.43,3.25
2020-03-05,6.71,6.77,6.61,6.52,239844.0,-0.04,-0.6,6.5,6.644,6.218,307237.83,414113.43,358860.29,3.14
2020-03-06,6.58,6.75,6.6,6.51,287268.34,-0.01,-0.15,6.604,6.638,6.283,288267.31,386502.76,364328.49,3.76
2020-03-09,6.44,6.51,6.22,6.2,284106.19,-0.38,-5.76,6.546,6.56,6.314,287007.14,357886.48,363452.47,3.72
2020-03-10,6.09,6.4,6.4,6.04,267405.38,0.18,2.89,6.496,6.501,6.356,265451.53,311779.4,364465.46,3.5
2020-03-11,6.44,6.64,6.33,6.32,260103.14,-0.07,-1.09,6.432,6.468,6.393,267745.41,293271.14,366691.35,3.41
2020-03-12,6.17,6.31,6.25,6.12,181003.67,-0.08,-1.26,6.36,6.43,6.428,255977.34,281607.59,366348.76,2.37
2020-03-13,5.97,6.24,6.19,5.88,236251.14,-0.06,-0.96,6.278,6.441,6.453,245773.9,267020.61,365080.44,3.09
2020-03-16,6.22,6.28,5.87,5.86,237161.2,-0.32,-5.17,6.208,6.377,6.45,236384.91,261696.02,363280.88,3.1
2020-03-17,5.88,6.0,5.8,5.6,197391.88,-0.07,-1.19,6.088,6.292,6.436,222382.21,243916.87,357959.24,2.58
2020-03-18,5.86,5.92,5.54,5.54,250413.42,-0.26,-4.48,5.93,6.181,6.4,220444.26,244094.84,348584.05,3.28
2020-03-19,5.56,5.68,5.61,5.38,228454.45,0.07,1.26,5.802,6.081,6.363,229934.42,242955.88,328534.66,2.99
2020-03-20,5.68,5.71,5.63,5.48,155721.0,0.02,0.36,5.69,5.984,6.311,213828.39,229801.15,308151.95,2.04
2020-03-23,5.4,5.53,5.31,5.28,160187.12,-0.32,-5.68,5.578,5.893,6.227,198433.57,217409.24,287647.86,2.1
2020-03-24,5.43,5.6,5.59,5.4,228764.12,0.28,5.27,5.536,5.812,6.157,204708.02,213545.11,262662.26,2.99
2020-03-25,5.71,5.71,5.65,5.59,163777.34,0.06,1.07,5.558,5.744,6.106,187380.81,203912.53,248591.84,2.14
2020-03-26,5.6,5.64,5.51,5.49,113743.85,-0.14,-2.48,5.538,5.67,6.05,164438.69,197186.55,239397.07,1.49
2020-03-27,5.61,5.61,5.46,5.45,108593.2,-0.05,-0.91,5.504,5.597,6.019,155013.13,184420.76,225720.68,1.42
2020-03-30,5.39,5.39,5.19,5.1,145797.09,-0.27,-4.95,5.48,5.529,5.953,152135.12,175284.35,218490.18,1.91
2020-03-31,5.24,5.28,5.12,5.11,93372.52,-0.07,-1.35,5.386,5.461,5.877,125056.8,164882.41,204399.64,1.22
2020-04-01,5.12,5.25,5.13,5.06,103191.11,0.01,0.2,5.282,5.42,5.801,112939.55,150160.18,197127.51,1.35
2020-04-02,5.13,5.32,5.31,5.07,123077.0,0.18,3.51,5.242,5.39,5.736,114806.18,139622.44,191289.16,1.61
2020-04-03,5.28,5.31,5.19,5.17,86873.0,-0.12,-2.26,5.188,5.346,5.665,110462.14,132737.64,181269.39,1.14
2020-04-07,5.3,5.43,5.42,5.28,138093.06,0.23,4.43,5.234,5.357,5.625,108921.34,130528.23,173968.73,1.81
2020-04-08,5.39,5.53,5.48,5.37,110121.73,0.06,1.11,5.306,5.346,5.579,112271.18,118663.99,166104.55,1.44
2020-04-09,5.49,5.58,5.54,5.49,106031.0,0.06,1.09,5.388,5.335,5.54,112839.16,112889.36,158400.95,1.39
2020-04-10,5.56,5.56,5.37,5.35,117329.0,-0.17,-3.07,5.4,5.321,5.496,111689.56,113247.87,155217.21,1.54
2020-04-13,5.3,5.38,5.33,5.23,82507.0,-0.04,-0.74,5.428,5.308,5.453,110816.36,110639.25,147530.0,1.08
2020-04-14,5.37,5.52,5.5,5.35,121344.02,0.17,3.19,5.444,5.339,5.434,107466.55,108193.94,141739.15,1.59
2020-04-15,5.48,5.56,5.43,5.42,91887.64,-0.07,-1.27,5.434,5.37,5.416,103819.73,108045.46,136463.93,1.2
2020-04-16,5.45,5.49,5.48,5.38,71721.57,0.05,0.92,5.422,5.405,5.413,96957.85,104898.5,127529.34,0.94
2020-04-17,5.51,5.61,5.48,5.46,118264.0,0.0,0.0,5.444,5.422,5.406,97144.85,104417.2,122019.82,1.55
2020-04-20,5.52,5.53,5.5,5.44,81126.44,0.02,0.36,5.478,5.453,5.4,96868.73,103842.55,118290.09,1.06
2020-04-21,5.49,5.49,5.42,5.35,102642.84,-0.08,-1.46,5.462,5.453,5.405,93128.5,100297.52,115412.88,1.34
2020-04-22,5.38,5.75,5.65,5.36,193122.0,0.23,4.24,5.506,5.47,5.408,113375.37,108597.55,113630.77,2.53
2020-04-23,5.62,5.64,5.49,5.48,155920.97,-0.16,-2.83,5.508,5.465,5.4,130215.25,113586.55,113237.95,2.04
2020-04-24,5.48,5.52,5.39,5.35,93227.37,-0.1,-1.82,5.49,5.467,5.394,125207.92,111176.39,112212.13,1.22
