date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-02-20,26.05,26.3,26.26,25.95,214659.95,0.17,0.65,26.42,26.819,27.003,247087.65,282072.19,347005.86,1.07
2020-02-21,26.27,26.53,26.43,26.07,257213.58,0.17,0.65,26.414,26.7,26.979,251523.84,254624.95,353055.48,1.28
2020-02-24,26.54,26.87,26.79,26.43,326227.41,0.36,1.36,26.42,26.652,26.972,268917.04,257325.26,357804.17,1.62
2020-02-25,26.78,29.47,29.31,26.63,1089673.12,2.52,9.41,26.976,26.861,27.068,430679.51,343179.69,398593.74,5.42
2020-02-26,29.17,29.5,28.04,28.04,697312.56,-1.27,-4.33,27.366,26.939,27.077,517017.32,388296.45,412118.94,3.47
2020-02-27,28.36,28.79,28.05,27.88,355266.66,0.01,0.04,27.724,27.072,27.126,545138.67,396113.16,412615.53,1.77
2020-02-28,27.53,27.9,26.88,26.79,392695.81,-1.17,-4.17,27.814,27.114,27.161,572235.11,411879.48,417695.27,1.95
2020-03-02,27.13,27.75,27.6,26.9,300811.44,0.72,2.68,27.976,27.198,27.258,567151.92,418034.48,409936.36,1.5
2020-03-03,27.87,28.3,27.73,27.56,312954.53,0.13,0.47,27.66,27.318,27.284,411808.2,421243.85,399099.72,1.56
2020-03-04,27.65,28.84,28.52,27.25,399728.44,0.79,2.85,27.756,27.561,27.288,352291.38,434654.35,387657.43,1.99
2020-03-05,28.56,28.84,28.68,28.27,353492.0,0.16,0.56,27.882,27.803,27.311,351936.44,448537.56,365304.87,1.76
2020-03-06,28.5,29.1,28.46,28.36,306265.34,-0.22,-0.77,28.198,28.006,27.353,334650.35,453442.73,354033.84,1.52
2020-03-09,27.8,28.46,27.88,27.68,359338.53,-0.58,-2.04,28.254,28.115,27.384,346355.77,456753.84,357039.55,1.79
2020-03-10,28.0,28.3,27.97,27.3,376748.47,0.09,0.32,28.302,27.981,27.421,359114.56,385461.38,364320.54,1.87
2020-03-11,27.97,28.06,27.39,27.36,267841.84,-0.58,-2.07,28.076,27.916,27.428,332737.24,342514.31,365405.38,1.33
2020-03-12,27.14,27.28,26.59,26.39,231342.34,-0.8,-2.92,27.658,27.77,27.421,308307.3,330121.87,363117.52,1.15
2020-03-13,25.4,26.18,26.1,25.02,292681.31,-0.49,-1.84,27.186,27.692,27.403,305590.5,320120.42,365999.95,1.46
2020-03-16,27.97,28.5,26.96,26.7,666480.75,0.86,3.29,27.002,27.628,27.413,367018.94,356687.36,387360.92,3.31
2020-03-17,27.8,29.23,29.2,26.99,950123.44,2.24,8.31,27.248,27.775,27.547,481693.94,420404.25,420824.05,4.72
2020-03-18,29.8,31.28,28.62,28.58,1182024.5,-0.58,-1.99,27.494,27.785,27.673,664530.47,498633.85,466644.1,5.88
2020-03-19,29.37,30.03,29.85,28.54,906950.0,1.23,4.3,28.146,27.902,27.853,799652.0,553979.65,501258.6,4.51
2020-03-20,29.94,29.94,29.56,28.9,601405.75,-0.29,-0.97,28.838,28.012,28.009,861396.89,583493.69,518468.21,2.99
2020-03-23,28.76,29.27,27.93,27.82,497419.28,-1.63,-5.51,29.032,28.017,28.066,827584.59,597301.77,527027.81,2.47
2020-03-24,28.38,30.66,30.33,27.32,885958.06,2.4,8.59,29.258,28.253,28.117,814751.52,648222.73,516842.05,4.41
2020-03-25,30.23,31.8,30.91,29.7,883644.25,0.58,1.91,29.716,28.605,28.261,755075.47,709802.97,526158.64,4.39
2020-03-26,30.49,34.0,34.0,30.35,1042547.94,3.09,10.0,30.546,29.346,28.558,782195.06,790923.53,560522.7,5.18
2020-03-27,35.1,35.1,32.65,32.49,1114200.62,-1.35,-3.97,31.164,30.001,28.847,884754.03,873075.46,596597.94,5.54
2020-03-30,33.0,34.24,33.3,32.33,801057.75,0.65,1.99,32.238,30.635,29.132,945481.72,886533.16,621610.26,3.98
2020-03-31,33.66,33.78,32.86,32.46,605881.56,-0.44,-1.32,32.744,31.001,29.388,889466.42,852108.97,636256.61,3.01
2020-04-01,32.49,32.74,31.66,31.58,597187.81,-1.2,-3.65,32.894,31.305,29.545,832175.14,793625.3,646129.58,2.97
2020-04-02,31.65,32.24,32.0,31.03,521338.56,0.34,1.07,32.494,31.52,29.711,727933.26,755064.16,654521.91,2.59
2020-04-03,31.9,33.75,32.96,31.8,712072.12,0.96,3.0,32.556,31.86,29.936,647507.56,766130.8,674812.24,3.54
2020-04-07,32.95,34.23,33.87,32.56,669185.56,0.91,2.76,32.67,32.454,30.236,621133.12,783307.42,690304.6,3.33
2020-04-08,33.8,35.2,33.89,33.1,774591.62,0.02,0.06,32.876,32.81,30.532,654875.13,772170.78,710196.75,3.85
2020-04-09,34.0,34.95,33.62,33.51,606572.38,-0.27,-0.8,33.268,33.081,30.843,656752.05,744463.59,727133.28,3.02
2020-04-10,33.2,34.34,32.88,32.4,566973.56,-0.74,-2.2,33.444,32.969,31.158,665879.05,696906.15,743914.84,2.82
2020-04-13,33.0,33.94,33.34,32.8,434765.47,0.46,1.4,33.52,33.038,31.52,610417.72,628962.64,751019.05,2.16
2020-04-14,33.48,34.56,34.3,32.9,571693.56,0.96,2.88,33.606,33.138,31.887,590919.32,606026.22,746279.69,2.84
2020-04-15,34.2,35.48,34.75,33.98,612419.5,0.45,1.31,33.778,33.327,32.164,558484.89,606680.01,729394.49,3.05
