date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-02-20,5.69,5.8,5.78,5.68,114898.37,0.1,1.76,5.682,5.639,5.83,101793.83,105503.32,97437.03,0.57
2020-02-21,5.79,5.81,5.78,5.74,103391.38,0.0,0.0,5.726,5.665,5.797,106168.13,103778.45,99232.99,0.51
2020-02-24,5.75,5.77,5.75,5.68,108357.98,-0.03,-0.52,5.736,5.68,5.763,100555.39,102593.31,102206.35,0.54
2020-02-25,5.67,5.69,5.68,5.6,104869.45,-0.07,-1.22,5.734,5.683,5.726,101526.39,103071.65,104786.37,0.52
2020-02-26,5.62,5.75,5.71,5.6,128362.17,0.03,0.53,5.74,5.689,5.697,111975.87,107095.82,107220.56,0.64
2020-02-27,5.7,5.79,5.72,5.69,89001.74,0.01,0.17,5.728,5.705,5.668,106796.54,104295.19,108651.26,0.44
2020-02-28,5.66,5.66,5.55,5.54,130319.59,-0.17,-2.97,5.682,5.704,5.636,112182.19,109175.16,110599.63,0.65
2020-03-02,5.56,5.7,5.69,5.56,100054.38,0.14,2.52,5.67,5.703,5.643,110521.47,105538.43,109752.55,0.5
2020-03-03,5.73,6.07,5.94,5.7,342884.53,0.25,4.39,5.722,5.728,5.665,158124.48,129825.43,120144.84,1.71
2020-03-04,5.89,5.98,5.89,5.78,206968.8,-0.05,-0.84,5.758,5.749,5.683,173845.81,142910.84,125797.1,1.03
2020-03-05,5.93,5.95,5.91,5.86,156392.75,0.02,0.34,5.796,5.762,5.701,187324.01,147060.28,126281.8,0.78
2020-03-06,5.86,5.9,5.86,5.83,84000.69,-0.05,-0.85,5.858,5.77,5.718,178060.23,145121.21,124449.83,0.42
2020-03-09,5.81,5.82,5.72,5.7,113507.92,-0.14,-2.39,5.864,5.767,5.724,180750.94,145636.2,124114.76,0.56
2020-03-10,5.65,5.84,5.81,5.63,111285.13,0.09,1.57,5.838,5.78,5.732,134431.06,146277.77,124674.71,0.55
2020-03-11,5.83,5.98,5.87,5.78,193310.55,0.06,1.03,5.834,5.796,5.743,131699.41,152772.61,129934.21,0.96
2020-03-12,5.79,5.79,5.72,5.7,109057.4,-0.15,-2.56,5.796,5.796,5.751,122232.34,154778.17,129536.68,0.54
2020-03-13,5.55,5.7,5.67,5.44,129702.12,-0.05,-0.87,5.758,5.808,5.756,131372.62,154716.43,131945.79,0.65
2020-03-16,5.72,5.74,5.52,5.49,96136.81,-0.15,-2.65,5.718,5.791,5.747,127898.4,154324.67,129931.55,0.48
2020-03-17,5.51,5.6,5.48,5.4,96015.87,-0.04,-0.72,5.652,5.745,5.737,124844.55,129637.8,129731.62,0.48
2020-03-18,5.52,5.65,5.48,5.46,100512.8,0.0,0.0,5.574,5.704,5.727,106285.0,118992.2,130951.52,0.5
2020-03-19,5.47,5.51,5.45,5.38,69007.83,-0.03,-0.55,5.52,5.658,5.71,98275.09,110253.71,128656.99,0.34
2020-03-20,5.48,5.52,5.47,5.43,56749.33,0.02,0.37,5.48,5.619,5.695,83684.53,107528.58,126324.89,0.28
2020-03-23,5.45,5.45,5.35,5.3,67367.96,-0.12,-2.19,5.446,5.582,5.675,77930.76,102914.58,124275.39,0.34
2020-03-24,5.35,5.44,5.41,5.35,59146.35,0.06,1.12,5.432,5.542,5.661,70556.85,97700.7,121989.24,0.29
2020-03-25,5.52,5.59,5.54,5.46,97428.83,0.13,2.4,5.444,5.509,5.653,69940.06,88112.53,120442.57,0.48
2020-03-26,5.5,5.53,5.47,5.46,50344.99,-0.07,-1.26,5.448,5.484,5.64,66207.49,82241.29,118509.73,0.25
