date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-02-20,28.5,29.88,29.68,28.45,73153.96,1.28,4.51,28.288,27.633,27.981,57372.65,50948.86,54986.66,11.71
2020-02-21,29.53,30.16,29.57,29.3,65727.52,-0.11,-0.37,28.854,27.923,27.891,64304.82,52788.47,53472.44,10.52
2020-02-24,29.48,30.0,29.87,29.29,52753.42,0.3,1.01,29.332,28.199,27.855,66462.8,53670.0,51971.41,8.45
2020-02-25,29.05,29.45,29.12,27.61,62048.84,-0.75,-2.51,29.328,28.422,27.806,61802.24,56016.86,51809.72,9.93
2020-02-26,28.7,28.96,28.1,28.02,40868.7,-1.02,-3.5,29.268,28.48,27.714,58910.49,55124.33,51183.15,6.54
2020-02-27,28.43,28.75,28.2,27.91,27957.28,0.1,0.36,28.972,28.63,27.654,49871.15,53621.9,50266.37,4.48
2020-02-28,27.11,27.24,25.68,25.5,52199.01,-2.52,-8.94,28.194,28.524,27.529,47165.45,55735.13,50329.78,8.36
2020-03-02,26.0,26.83,26.75,26.0,24545.76,1.07,4.17,27.57,28.451,27.599,41523.92,53993.36,50918.62,3.93
2020-03-03,27.0,27.85,27.18,26.9,34034.04,0.43,1.61,27.182,28.255,27.705,35920.96,48861.6,49846.42,5.45
2020-03-04,27.0,27.6,27.48,26.81,22252.04,0.3,1.1,27.058,28.163,27.753,32197.63,45554.06,47850.49,3.56
2020-03-05,27.96,28.07,27.8,27.5,28725.17,0.32,1.16,26.978,27.975,27.804,32351.2,41111.18,46030.02,4.6
2020-03-06,27.41,28.19,28.08,27.23,30287.34,0.28,1.01,27.458,27.826,27.875,27968.87,37567.16,45177.81,4.85
2020-03-09,27.67,27.67,26.58,26.5,36796.0,-1.5,-5.34,27.424,27.497,27.848,30418.92,35971.42,44820.71,5.89
2020-03-10,26.03,27.27,27.26,26.0,31211.26,0.68,2.56,27.44,27.311,27.867,29854.36,32887.66,44452.26,5.0
2020-03-11,27.38,27.94,27.12,27.11,28562.08,-0.14,-0.51,27.368,27.213,27.847,31116.37,31657.0,43390.67,4.57
2020-03-12,26.75,26.99,26.32,26.0,25478.41,-0.8,-2.95,27.072,27.025,27.828,30467.02,31409.11,42515.51,4.08
2020-03-13,24.92,25.86,25.51,24.68,31110.65,-0.81,-3.08,26.558,27.008,27.766,30631.68,29300.28,42517.7,4.98
2020-03-16,25.51,26.09,24.29,23.91,25958.0,-1.22,-4.78,26.1,26.762,27.607,28464.08,29441.5,41717.43,4.16
2020-03-17,24.3,24.6,24.11,23.08,22626.71,-0.18,-0.74,25.47,26.455,27.355,26747.17,28300.77,38581.18,3.62
2020-03-18,24.21,24.62,23.47,23.47,22768.0,-0.64,-2.65,24.74,26.054,27.109,25588.35,28352.36,36953.21,3.65
2020-03-19,23.35,23.9,23.75,23.09,21538.01,0.28,1.19,24.226,25.649,26.812,24800.27,27633.65,34372.41,3.45
2020-03-20,23.8,24.41,24.4,23.71,20858.68,0.65,2.74,24.004,25.281,26.554,22749.88,26690.78,32128.97,3.34
2020-03-23,23.8,24.17,23.64,23.43,16975.98,-0.76,-3.12,23.874,24.987,26.242,20953.48,24708.78,30340.1,2.72
2020-03-24,24.09,24.3,23.99,23.31,16147.9,0.35,1.48,23.85,24.66,25.986,19657.71,23202.44,28045.05,2.59
2020-03-25,24.43,24.59,24.56,24.3,20318.0,0.57,2.38,24.068,24.404,25.809,19167.71,22378.03,27017.52,3.25
2020-03-26,24.31,24.76,24.41,24.11,15357.01,-0.15,-0.61,24.2,24.213,25.619,17931.51,21365.89,26387.5,2.46
2020-03-27,24.44,24.67,24.39,24.3,14682.0,-0.02,-0.08,24.198,24.101,25.555,16696.18,19723.03,24511.65,2.35
2020-03-30,24.0,24.01,23.51,23.25,15556.0,-0.88,-3.61,24.172,24.023,25.393,16412.18,18682.83,24062.16,2.49
2020-03-31,23.85,23.85,23.42,23.4,12706.0,-0.09,-0.38,24.058,23.954,25.205,15723.8,17690.76,22995.76,2.03
2020-04-01,23.5,23.8,23.42,23.3,11437.0,0.0,0.0,23.83,23.949,25.002,13947.6,16557.66,22455.01,1.83
2020-04-02,23.24,23.96,23.9,23.05,13047.0,0.48,2.05,23.728,23.964,24.807,13485.6,15708.56,21671.1,2.09
2020-04-03,23.9,24.5,24.02,23.66,15462.5,0.12,0.5,23.654,23.926,24.604,13641.7,15168.94,20929.86,2.48
2020-04-07,24.42,24.68,24.58,24.35,17364.36,0.56,2.33,23.868,24.02,24.504,14003.37,15207.78,19958.28,2.78
2020-04-08,24.55,24.93,24.76,24.48,17577.36,0.18,0.73,24.136,24.097,24.379,14977.64,15350.72,19276.58,2.81
2020-04-09,24.82,25.18,25.04,24.81,17448.26,0.28,1.13,24.46,24.145,24.275,16179.9,15063.75,18720.89,2.79
2020-04-10,25.2,25.66,24.9,24.77,29308.0,-0.14,-0.56,24.66,24.194,24.204,19432.1,16458.85,18912.37,4.69
