date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-02-20,7.11,7.24,7.23,7.09,88814.07,0.12,1.69,7.134,7.032,7.182,74257.68,85192.93,94525.37,0.2
2020-02-21,7.23,7.28,7.19,7.18,83156.63,-0.04,-0.55,7.16,7.062,7.15,74038.53,82278.8,95901.06,0.19
2020-02-24,7.18,7.19,7.08,7.04,129517.01,-0.11,-1.53,7.146,7.077,7.112,86899.39,86877.26,99520.55,0.29
2020-02-25,6.94,6.99,6.94,6.84,128584.33,-0.14,-1.98,7.11,7.08,7.067,99278.99,88951.76,101914.86,0.29
2020-02-26,6.86,7.25,7.11,6.85,162411.2,0.17,2.45,7.11,7.098,7.038,118496.65,98958.1,106233.76,0.37
2020-02-27,7.05,7.15,7.01,7.0,103140.03,-0.1,-1.41,7.066,7.1,7.007,121361.84,97809.76,106772.78,0.23
2020-02-28,6.91,6.94,6.81,6.76,100842.97,-0.2,-2.85,6.99,7.075,6.976,124899.11,99468.82,105337.71,0.23
2020-03-02,6.86,6.96,6.93,6.83,117893.91,0.12,1.76,6.96,7.053,6.987,122574.49,104736.94,104843.55,0.27
2020-03-03,6.99,7.03,6.92,6.91,104474.3,-0.01,-0.14,6.956,7.033,6.998,117752.48,108515.73,100894.69,0.24
2020-03-04,6.92,7.02,7.0,6.89,85800.12,0.08,1.16,6.934,7.022,7.009,102430.27,110463.46,98789.82,0.19
2020-03-05,7.06,7.15,7.07,7.02,142444.19,0.07,1.0,6.946,7.006,7.019,110291.1,115826.47,100509.7,0.32
2020-03-06,7.06,7.19,7.12,7.02,131933.12,0.05,0.71,7.008,6.999,7.031,116509.13,120704.12,101491.46,0.3
2020-03-09,7.08,7.08,6.87,6.87,131397.62,-0.25,-3.51,6.996,6.978,7.028,119209.87,120892.18,103884.72,0.3
2020-03-10,6.8,6.97,6.94,6.79,114141.17,0.07,1.02,7.0,6.978,7.029,121143.24,119447.86,104199.81,0.26
2020-03-11,6.94,7.04,6.92,6.9,90399.65,-0.02,-0.29,6.984,6.959,7.029,122063.15,112246.71,105602.4,0.2
2020-03-12,6.83,6.91,6.8,6.77,93493.79,-0.12,-1.73,6.93,6.938,7.019,112273.07,111282.08,104545.92,0.21
2020-03-13,6.6,6.69,6.64,6.52,133764.58,-0.16,-2.35,6.834,6.921,6.998,112639.36,114574.25,107021.53,0.3
