date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-02-20,7.65,7.95,7.87,7.56,318849.16,0.23,3.01,7.684,7.457,7.652,301282.75,264173.2,239071.39,2.27
2020-02-21,8.0,8.18,8.07,7.79,428499.19,0.2,2.54,7.834,7.553,7.626,348248.75,283975.21,251270.27,3.04
2020-02-24,8.09,8.35,8.2,8.02,381233.0,0.13,1.61,7.92,7.65,7.612,347214.89,298701.24,263807.32,2.71
2020-02-25,7.98,8.07,7.94,7.61,370755.12,-0.26,-3.17,7.944,7.725,7.585,362970.04,313229.72,274166.64,2.63
2020-02-26,7.79,8.23,7.98,7.75,373630.78,0.04,0.5,8.012,7.792,7.557,374593.45,329743.79,280399.94,2.65
2020-02-27,8.04,8.12,7.82,7.8,257895.14,-0.16,-2.0,8.002,7.843,7.533,362402.65,331842.7,282763.82,1.83
2020-02-28,7.52,7.66,7.23,7.21,315415.09,-0.59,-7.54,7.834,7.834,7.489,339785.83,344017.29,288496.63,2.24
2020-03-02,7.27,7.95,7.95,7.27,455441.5,0.72,9.96,7.784,7.852,7.522,354627.53,350921.21,309540.85,3.24
2020-03-03,8.25,8.25,7.9,7.81,470345.19,-0.05,-0.63,7.776,7.86,7.581,374545.54,368757.79,314002.57,3.34
2020-03-04,7.77,8.01,7.97,7.76,275135.06,0.07,0.89,7.774,7.893,7.634,354846.4,364719.92,313783.46,1.95
2020-03-05,8.15,8.5,8.37,7.97,764769.5,0.4,5.02,7.884,7.943,7.7,456221.27,409311.96,336742.58,5.43
2020-03-06,8.59,8.71,8.3,8.23,560874.12,-0.07,-0.84,8.098,7.966,7.76,505313.07,422549.45,353262.33,3.99
2020-03-09,8.75,9.13,9.13,8.61,1342541.0,0.83,10.0,8.334,8.059,7.855,682732.97,518680.25,408690.75,9.54
2020-03-10,8.8,9.03,8.8,8.22,1031629.69,-0.33,-3.61,8.514,8.145,7.935,794989.87,584767.71,448998.71,7.33
2020-03-11,8.66,8.94,8.4,8.37,598024.12,-0.4,-4.54,8.6,8.187,7.99,859567.69,607207.04,468475.41,4.25
2020-03-12,8.11,8.27,8.0,7.9,437269.44,-0.4,-4.76,8.526,8.205,8.024,794067.67,625144.47,478493.58,3.11
2020-03-13,7.4,7.86,7.71,7.39,378721.69,-0.29,-3.62,8.408,8.253,8.044,757637.19,631475.13,487746.21,2.69
2020-03-16,7.91,8.04,7.56,7.54,342102.25,-0.15,-1.95,8.094,8.214,8.033,557549.44,620141.21,485531.21,2.43
2020-03-17,7.48,7.71,7.37,6.99,286991.19,-0.19,-2.51,7.808,8.161,8.011,408621.74,601805.81,485281.8,2.04
2020-03-18,7.43,7.56,7.2,7.18,225814.98,-0.17,-2.31,7.568,8.084,7.989,334179.91,596873.8,480796.86,1.6
2020-03-19,7.18,7.3,7.29,7.05,209292.02,0.09,1.25,7.426,7.976,7.96,288584.43,541326.05,475319.0,1.49
2020-03-20,7.32,7.42,7.36,7.2,158238.38,0.07,0.96,7.356,7.882,7.924,244487.76,501062.48,461805.96,1.12
2020-03-23,7.13,7.2,6.99,6.95,173957.77,-0.37,-5.03,7.242,7.668,7.864,210858.87,384204.15,451442.2,1.24
2020-03-24,7.13,7.17,7.13,6.92,154673.2,0.14,2.0,7.194,7.501,7.823,184395.27,296508.5,440638.11,1.1
2020-03-25,7.32,7.41,7.37,7.22,202810.66,0.24,3.37,7.228,7.398,7.793,179794.41,256987.16,432097.1,1.44
2020-03-26,7.26,7.3,7.18,7.16,140885.62,-0.19,-2.58,7.206,7.316,7.761,166113.13,227348.78,426246.62,1.0
2020-03-27,7.29,7.3,7.13,7.12,98682.0,-0.05,-0.7,7.16,7.258,7.756,154201.85,199344.81,415409.97,0.7
2020-03-30,7.05,7.05,6.97,6.82,140899.73,-0.16,-2.24,7.156,7.199,7.707,147590.24,179224.56,399682.88,1.0
2020-03-31,7.03,7.12,6.96,6.95,105470.68,-0.01,-0.14,7.122,7.158,7.66,137749.74,161072.5,381439.16,0.75
2020-04-01,6.91,7.04,6.92,6.9,93908.65,-0.04,-0.57,7.032,7.13,7.607,115969.34,147881.87,372377.83,0.67
2020-04-02,6.86,7.26,7.22,6.86,219513.19,0.3,4.33,7.04,7.123,7.55,131694.85,148903.99,345115.02,1.56
2020-04-03,7.18,7.49,7.37,7.13,289277.34,0.15,2.08,7.088,7.124,7.503,169813.92,162007.88,331535.18,2.06
2020-04-07,7.3,7.43,7.4,7.24,280034.38,0.03,0.41,7.174,7.165,7.417,197640.85,172615.55,278409.85,1.99
2020-04-08,7.37,7.38,7.3,7.28,140949.52,-0.1,-1.35,7.242,7.182,7.342,204736.62,171243.18,233875.84,1.0
2020-04-09,7.31,7.45,7.3,7.3,130485.23,0.0,0.0,7.318,7.175,7.287,212051.93,164010.63,210498.9,0.93
2020-04-10,7.37,7.41,7.26,7.16,184281.59,-0.04,-0.55,7.326,7.183,7.25,205005.61,168350.23,197849.5,1.31
2020-04-13,7.21,7.21,7.07,7.04,111548.19,-0.19,-2.62,7.266,7.177,7.218,169459.78,169636.85,184490.83,0.79
2020-04-14,7.13,7.15,7.15,7.08,83656.8,0.08,1.13,7.216,7.195,7.197,130184.27,163912.56,171568.56,0.59
2020-04-15,7.15,7.19,7.08,7.07,90174.36,-0.07,-0.98,7.172,7.207,7.183,120029.23,162382.93,161727.71,0.64
2020-04-16,7.07,7.11,7.09,7.01,90741.36,0.01,0.14,7.13,7.224,7.177,112080.46,162066.2,154974.03,0.64
2020-04-17,7.12,7.14,7.06,7.06,86665.09,-0.03,-0.42,7.09,7.208,7.166,92557.16,148781.39,148842.69,0.62
2020-04-20,7.07,7.39,7.34,7.07,238450.2,0.28,3.97,7.144,7.205,7.165,117937.56,143698.67,152853.28,1.69
2020-04-21,7.27,7.33,7.23,7.1,166861.98,-0.11,-1.5,7.16,7.188,7.177,134578.6,132381.43,152498.49,1.19
2020-04-22,7.17,7.25,7.18,7.08,112085.07,-0.05,-0.69,7.18,7.176,7.179,138960.74,129494.99,150369.08,0.8
2020-04-23,7.21,7.24,7.1,7.1,96765.95,-0.08,-1.11,7.182,7.156,7.166,140165.66,126123.06,145066.85,0.69
2020-04-24,7.12,7.14,6.99,6.96,109666.08,-0.11,-1.55,7.168,7.129,7.156,144765.86,118661.51,143505.87,0.78
2020-04-27,7.03,7.56,7.27,6.98,378530.81,0.28,4.01,7.154,7.149,7.163,172781.98,145359.77,157498.31,2.69
2020-04-28,8.0,8.0,7.61,7.59,804880.56,0.34,4.68,7.23,7.195,7.195,300385.69,217482.15,190697.35,5.72
