date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-02-20,10.04,10.13,10.11,9.83,524611.69,0.11,1.1,10.04,9.835,9.933,610260.46,483370.38,396485.0,1.44
2020-02-21,10.07,10.28,10.2,10.01,635971.56,0.09,0.89,10.118,9.915,9.904,666007.13,513760.99,416834.49,1.75
2020-02-24,10.14,10.14,10.04,9.93,661422.88,-0.16,-1.57,10.124,9.961,9.871,669389.53,547026.97,438983.59,1.82
2020-02-25,9.81,9.93,9.79,9.5,769897.81,-0.25,-2.49,10.028,9.985,9.816,648534.28,597811.35,464990.54,2.12
2020-02-26,9.66,9.92,9.68,9.55,529856.12,-0.11,-1.12,9.964,9.97,9.772,624352.01,608302.94,477922.67,1.46
2020-02-27,9.72,9.78,9.67,9.61,290538.09,-0.01,-0.1,9.876,9.958,9.727,577537.29,593898.88,480501.53,0.8
2020-02-28,9.44,9.5,9.1,9.06,643783.62,-0.57,-5.89,9.656,9.887,9.675,579099.7,622553.42,495749.68,1.77
2020-03-02,9.08,9.44,9.4,9.08,361217.97,0.3,3.3,9.528,9.826,9.689,519058.72,594224.12,507128.28,0.99
2020-03-03,9.52,9.66,9.48,9.4,374738.41,0.08,0.85,9.466,9.747,9.718,440026.84,544280.56,495727.75,1.03
2020-03-04,9.46,9.63,9.6,9.45,298320.84,0.12,1.27,9.45,9.707,9.734,393719.79,509035.9,486701.01,0.82
2020-03-05,9.68,9.83,9.82,9.59,538154.19,0.22,2.29,9.48,9.678,9.757,443243.01,510390.15,496880.26,1.48
2020-03-06,9.7,9.76,9.66,9.6,364694.5,-0.16,-1.63,9.592,9.624,9.77,387425.18,483262.44,498511.72,1.0
2020-03-09,9.51,9.52,9.29,9.25,424725.56,-0.37,-3.83,9.57,9.549,9.755,400126.7,459592.71,503309.84,1.17
2020-03-10,9.14,9.4,9.37,9.07,378131.25,0.08,0.86,9.548,9.507,9.746,400805.27,420416.06,509113.7,1.04
2020-03-11,9.39,9.44,9.27,9.27,259666.91,-0.1,-1.07,9.482,9.466,9.718,393074.48,393397.13,500850.04,0.71
2020-03-12,9.14,9.18,9.13,9.09,256386.08,-0.14,-1.51,9.344,9.412,9.685,336720.86,389981.93,491940.41,0.71
2020-03-13,8.8,9.08,9.03,8.7,359074.09,-0.1,-1.09,9.218,9.405,9.646,335596.78,361510.98,492032.2,0.99
2020-03-16,9.1,9.17,8.8,8.8,298087.62,-0.23,-2.55,9.12,9.345,9.586,310269.19,355197.95,474711.03,0.82
2020-03-17,8.81,8.95,8.7,8.5,278311.06,-0.1,-1.14,8.986,9.267,9.507,290305.15,345555.21,444917.88,0.77
2020-03-18,8.75,8.88,8.6,8.6,236415.23,-0.1,-1.15,8.852,9.167,9.437,285654.82,339364.65,424200.27,0.65
2020-03-19,8.56,8.66,8.6,8.42,231312.45,0.0,0.0,8.746,9.045,9.362,280640.09,308680.48,409535.31,0.64
2020-03-20,8.68,8.78,8.73,8.57,193223.16,0.13,1.51,8.686,8.952,9.288,247469.9,291533.34,387397.89,0.53
2020-03-23,8.51,8.58,8.43,8.36,241461.52,-0.3,-3.44,8.612,8.866,9.208,236144.68,273206.94,366399.82,0.66
2020-03-24,8.6,8.64,8.64,8.45,242855.38,0.21,2.49,8.6,8.793,9.15,229053.55,259679.35,340047.7,0.67
2020-03-25,8.8,8.85,8.8,8.73,258304.91,0.16,1.85,8.64,8.746,9.106,233431.48,259543.15,326470.14,0.71
2020-03-26,8.77,9.0,8.86,8.7,320631.47,0.06,0.68,8.692,8.719,9.066,251295.29,265967.69,327974.81,0.88
2020-03-27,8.91,8.92,8.72,8.71,208656.44,-0.14,-1.58,8.69,8.688,9.047,254381.94,250925.92,306218.45,0.57
2020-03-30,8.64,8.64,8.51,8.46,174133.44,-0.21,-2.41,8.706,8.659,9.002,240916.33,238530.51,296864.23,0.48
2020-03-31,8.6,9.09,8.99,8.53,524271.94,0.48,5.64,8.776,8.688,8.978,297199.64,263126.59,304340.9,1.44
2020-04-01,9.0,9.24,9.02,8.89,506873.34,0.03,0.33,8.82,8.73,8.949,346913.33,290172.41,314768.53,1.4
2020-04-02,9.03,9.03,9.01,8.87,244073.95,-0.01,-0.11,8.85,8.771,8.908,331601.82,291448.56,300064.52,0.67
2020-04-03,9.06,9.18,9.04,8.95,362806.22,0.03,0.33,8.914,8.802,8.877,362431.78,308406.86,299970.1,1.0
2020-04-07,9.1,9.23,9.16,9.05,344399.97,0.12,1.33,9.044,8.875,8.871,396485.08,318700.71,295953.82,0.95
2020-04-08,9.25,9.32,9.17,9.13,368631.31,0.01,0.11,9.08,8.928,8.861,365356.96,331278.3,295478.82,1.01
2020-04-09,9.2,9.21,9.08,9.06,266886.31,-0.09,-0.98,9.092,8.956,8.851,317359.55,332136.44,295839.79,0.73
2020-04-10,9.09,9.31,9.11,9.04,379186.38,0.03,0.33,9.112,8.981,8.85,344382.04,337991.93,301979.81,1.04
2020-04-13,9.07,9.27,9.16,9.02,307823.44,0.05,0.55,9.136,9.025,8.857,333385.48,347908.63,299417.28,0.85
2020-04-14,9.16,9.3,9.26,9.08,386357.31,0.1,1.09,9.156,9.1,8.88,341776.95,369131.02,303830.76,1.06
2020-04-15,9.29,9.29,9.13,9.1,258779.62,-0.13,-1.4,9.148,9.114,8.901,319806.61,342581.79,302854.19,0.71
2020-04-16,9.09,9.1,9.04,8.98,228356.48,-0.09,-0.99,9.14,9.116,8.923,312100.65,314730.1,302451.25,0.63
2020-04-17,9.04,9.18,9.08,9.04,252362.17,0.04,0.44,9.134,9.123,8.947,286735.8,315558.92,303503.74,0.69
2020-04-20,9.08,9.11,9.04,9.0,163593.88,-0.04,-0.44,9.11,9.123,8.963,257889.89,295637.69,302022.27,0.45
2020-04-21,9.01,9.03,8.85,8.78,252233.47,-0.19,-2.1,9.028,9.092,8.984,231065.12,286421.04,302560.87,0.69
2020-04-22,8.87,9.22,9.13,8.8,403360.66,0.28,3.16,9.028,9.088,9.008,259981.33,289893.97,310586.14,1.11
2020-04-23,9.12,9.13,9.04,9.01,243139.44,-0.09,-0.99,9.028,9.084,9.02,262937.92,287519.29,309827.86,0.67
2020-04-24,9.06,9.09,8.89,8.88,191381.19,-0.15,-1.66,8.99,9.062,9.022,250741.73,268738.77,303365.35,0.53
2020-04-27,8.88,8.95,8.82,8.77,155664.83,-0.07,-0.79,8.946,9.028,9.027,249155.92,253522.91,300715.77,0.43
