Date,High,Low,Open,Close,Volume,Adj Close
2002-12-02,2.340162992477417,2.0533690452575684,2.330204963684082,2.087225914001465,144363518.0,1.8934321403503418
2002-12-03,2.121083974838257,1.9428329467773438,2.070297956466675,1.999595046043396,74192038.0,1.8139379024505615
2002-12-04,2.04141902923584,1.9667329788208008,1.9906320571899414,1.9816700220108032,35806923.0,1.7976772785186768
2002-12-05,1.9707159996032715,1.9010089635849,1.9707159996032715,1.9318790435791016,33241756.0,1.7525091171264648
2002-12-06,1.9717119932174683,1.9229170083999634,1.9318790435791016,1.9318790435791016,19124045.0,1.7525091171264648
2002-12-09,1.9378540515899658,1.8741220235824585,1.9129589796066284,1.8781050443649292,19476380.0,1.7037277221679688
2002-12-10,1.9010089635849,1.8332940340042114,1.869143009185791,1.838273048400879,14721859.0,1.667594075202942
2002-12-11,1.9169420003890991,1.8402639627456665,1.8402639627456665,1.886072039604187,19877027.0,1.710955023765564
2002-12-12,1.9059879779815674,1.852213978767395,1.8870680332183838,1.8631680011749268,11420823.0,1.6901776790618896
2002-12-13,1.8581889867782593,1.7934609651565552,1.8372770547866821,1.8472349643707275,17817296.0,1.6757240295410156
2002-12-16,1.852213978767395,1.8223400115966797,1.84225594997406,1.8402639627456665,9852418.0,1.6694004535675049
2002-12-17,1.852213978767395,1.8173609972000122,1.8332940340042114,1.8392690420150757,9950247.0,1.6684978008270264
2002-12-18,1.907979965209961,1.8392690420150757,1.8392690420150757,1.8671510219573975,22058508.0,1.6937907934188843
2002-12-19,1.8751180171966553,1.8332940340042114,1.8581889867782593,1.8561979532241821,7760532.0,1.6838550567626953
2002-12-20,1.8741220235824585,1.835284948348999,1.8581889867782593,1.8701390027999878,7666338.0,1.69650137424469
2002-12-23,1.8771100044250488,1.8462389707565308,1.8711349964141846,1.8512179851531982,6646640.0,1.6793371438980103
2002-12-24,1.852213978767395,1.8342900276184082,1.8502229452133179,1.8482309579849243,4676343.0,1.676627516746521
2002-12-25,1.852213978767395,1.8223400115966797,1.852213978767395,1.8243310451507568,5895064.0,1.6549466848373413
2002-12-26,1.8711349964141846,1.752632975578308,1.8711349964141846,1.7546240091323853,13839456.0,1.5917118787765503
2002-12-27,1.7705570459365845,1.72475004196167,1.7426749467849731,1.7337119579315186,8774245.0,1.572741150856018
2002-12-30,1.7227580547332764,1.680933952331543,1.7227580547332764,1.6839220523834229,7243327.0,1.5275744199752808
2002-12-31,1.7108089923858643,1.6460809707641602,1.682926058769226,1.649067997932434,5465456.0,1.4959561824798584
2003-01-02,1.647076964378357,1.6032609939575195,1.640105962753296,1.6092360019683838,7207919.0,1.4598225355148315
2003-01-03,1.6281559467315674,1.5933029651641846,1.601269006729126,1.6211849451065063,4792861.0,1.470662236213684
2003-01-06,1.6231770515441895,1.58433997631073,1.601269006729126,1.6201900243759155,5102276.0,1.4697597026824951
2003-01-07,1.6620140075683594,1.5933029651641846,1.6132190227508545,1.625169038772583,7389931.0,1.4742761850357056
2003-01-08,1.6749589443206787,1.6092360019683838,1.6221810579299927,1.6729680299758911,8063440.0,1.5176373720169067
2003-01-09,1.7028419971466064,1.6500639915466309,1.6729680299758911,1.6938799619674683,15144016.0,1.5366075038909912
2003-01-10,1.707821011543274,1.6540470123291016,1.6898969411849976,1.6580300331115723,10822478.0,1.5040863752365112
2003-01-13,1.6630100011825562,1.6391099691390991,1.6510599851608276,1.6450849771499634,4702040.0,1.4923428297042847
2003-01-14,1.745661973953247,1.642096996307373,1.642096996307373,1.721763014793396,19402541.0,1.5619016885757446
2003-01-15,1.7775280475616455,1.7028419971466064,1.7227580547332764,1.7277369499206543,17410734.0,1.5673211812973022
2003-01-16,1.821344017982483,1.7137960195541382,1.731721043586731,1.7984399795532227,21691210.0,1.6314595937728882
2003-01-17,1.8074029684066772,1.752632975578308,1.752632975578308,1.769562005996704,11549632.0,1.6052626371383667
2003-01-20,1.7715530395507812,1.7367000579833984,1.7665740251541138,1.762591004371643,6496039.0,1.5989388227462769
2003-01-21,1.7924649715423584,1.7426749467849731,1.762591004371643,1.7446659803390503,8813690.0,1.582678198814392
2003-01-22,1.7605990171432495,1.7237540483474731,1.7416789531707764,1.731721043586731,4109962.0,1.5709351301193237
2003-01-23,1.7426749467849731,1.6988589763641357,1.7237540483474731,1.7028419971466064,5263772.0,1.544737458229065
2003-01-24,1.7376960515975952,1.694875955581665,1.700850009918213,1.7277369499206543,3469220.0,1.5673211812973022
2003-01-28,1.9000129699707031,1.7406829595565796,1.7406829595565796,1.849226951599121,34446720.0,1.6775310039520264
2003-01-29,1.879101037979126,1.84225594997406,1.852213978767395,1.8482309579849243,16767040.0,1.676627516746521
2003-02-10,1.86217200756073,1.8074029684066772,1.8502229452133179,1.8083980083465576,7206111.0,1.6404929161071777
2003-02-11,1.838273048400879,1.7974439859390259,1.7984399795532227,1.8332940340042114,4486378.0,1.6630775928497314
2003-02-12,1.8502229452133179,1.8103899955749512,1.8322980403900146,1.84225594997406,4352166.0,1.671207308769226
2003-02-13,1.8472349643707275,1.8103899955749512,1.84225594997406,1.8153690099716187,5073977.0,1.6468167304992676
2003-02-14,1.84225594997406,1.8034189939498901,1.8143730163574219,1.8293110132217407,3236888.0,1.6594642400741577
2003-02-17,1.84225594997406,1.7934609651565552,1.8362809419631958,1.7954529523849487,5135193.0,1.6287497282028198
2003-02-18,1.8054109811782837,1.7775280475616455,1.7924649715423584,1.7924649715423584,2755172.0,1.6260390281677246
2003-02-19,1.8203480243682861,1.7825069427490234,1.7924649715423584,1.8203480243682861,2227413.0,1.651333212852478
2003-02-20,1.8223400115966797,1.7974439859390259,1.8203480243682861,1.7994359731674194,2544419.0,1.6323630809783936
2003-02-21,1.8392690420150757,1.7934609651565552,1.794456958770752,1.794456958770752,5501898.0,1.627846360206604
2003-02-24,1.9099719524383545,1.7924649715423584,1.794456958770752,1.8641639947891235,25140809.0,1.691081166267395
2003-02-25,1.8820890188217163,1.8442480564117432,1.8641639947891235,1.8721309900283813,12633518.0,1.6983083486557007
2003-02-26,1.9069839715957642,1.8571929931640625,1.8810930252075195,1.9010089635849,10724197.0,1.7245054244995117
2003-02-27,1.9099719524383545,1.8721309900283813,1.9069839715957642,1.8731260299682617,8545638.0,1.6992111206054688
2003-02-28,1.8721309900283813,1.818356990814209,1.86217200756073,1.8472349643707275,14000500.0,1.6757240295410156
2003-03-03,1.9010089635849,1.8372770547866821,1.84524405002594,1.8910510540008545,11501179.0,1.7154719829559326
2003-03-04,1.9020049571990967,1.8601809740066528,1.8920470476150513,1.8890589475631714,8348844.0,1.7136647701263428
2003-03-05,1.8870680332183838,1.8442480564117432,1.886072039604187,1.8611769676208496,5993908.0,1.6883716583251953
2003-03-06,1.8731260299682617,1.8243310451507568,1.8611769676208496,1.830306053161621,5336737.0,1.6603670120239258
2003-03-07,1.8870680332183838,1.8173609972000122,1.8173609972000122,1.8701390027999878,8505139.0,1.69650137424469
2003-03-10,1.886072039604187,1.8273190259933472,1.869143009185791,1.838273048400879,5727352.0,1.667594075202942
2003-03-11,1.8671510219573975,1.8273190259933472,1.8372770547866821,1.835284948348999,7293809.0,1.6648832559585571
2003-03-12,1.8771100044250488,1.8223400115966797,1.8322980403900146,1.8751180171966553,7709107.0,1.7010183334350586
2003-03-13,1.9298880100250244,1.8671510219573975,1.8751180171966553,1.8850760459899902,20508641.0,1.7100517749786377
2003-03-14,1.9169420003890991,1.8721309900283813,1.8850760459899902,1.8820890188217163,10383169.0,1.7073419094085693
2003-03-17,1.8960299491882324,1.8442480564117432,1.8800970315933228,1.886072039604187,5814125.0,1.710955023765564
2003-03-18,1.9129589796066284,1.8651599884033203,1.886072039604187,1.8671510219573975,7096201.0,1.6937907934188843
