date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-02-20,24.4,26.29,26.1,23.51,352556.47,1.74,7.14,23.672,22.019,21.03,295524.93,263906.77,241787.08,4.37
2020-02-21,25.9,27.98,26.87,25.8,306255.38,0.77,2.95,24.67,22.711,21.369,301329.05,270062.24,244216.77,3.8
2020-02-24,26.46,29.33,29.33,26.45,263832.47,2.46,9.15,26.114,23.656,21.85,315099.31,278326.56,249828.4,3.27
2020-02-25,28.4,29.88,28.4,26.4,522476.5,-0.93,-3.17,27.012,24.51,22.187,357653.17,315718.13,262837.57,6.48
2020-02-26,27.24,27.88,25.56,25.56,342390.16,-2.84,-10.0,27.252,25.018,22.375,357502.2,326778.64,269391.95,4.25
2020-02-27,25.48,25.74,24.12,23.56,294342.12,-1.44,-5.63,26.856,25.264,22.47,345859.33,320692.13,271164.4,3.65
2020-02-28,22.6,23.43,21.85,21.79,407727.06,-2.27,-9.41,25.852,25.261,22.552,366153.66,333741.36,276411.01,5.06
2020-03-02,22.6,23.07,22.69,22.06,261767.16,0.84,3.84,24.524,25.319,22.778,365740.6,340419.95,286579.42,3.25
2020-03-03,23.1,24.44,23.01,22.69,263848.12,0.32,1.41,23.446,25.229,23.007,314014.92,335834.05,287595.64,3.27
2020-03-04,22.6,23.21,22.61,21.9,219293.73,-0.4,-1.74,22.856,25.054,23.2,289395.64,323448.92,287364.1,2.72
2020-03-05,23.09,23.23,22.66,22.0,196388.86,0.05,0.22,22.564,24.71,23.365,269804.99,307832.16,285869.46,2.44
2020-03-06,22.25,22.92,22.35,22.11,122432.5,-0.31,-1.37,22.664,24.258,23.485,212746.07,289449.87,279756.05,1.52
2020-03-09,21.58,21.88,20.63,20.56,233939.53,-1.72,-7.7,22.252,23.388,23.522,207180.55,286460.57,282393.57,2.9
2020-03-10,20.35,22.17,22.13,20.35,297397.0,1.5,7.27,22.076,22.761,23.636,213890.32,263952.62,289835.37,3.69
2020-03-11,22.15,22.39,20.98,20.9,237129.02,-1.15,-5.2,21.75,22.303,23.661,217457.38,253426.51,290102.58,2.94
2020-03-12,20.54,21.38,20.73,20.4,179557.27,-0.25,-1.19,21.364,21.964,23.614,214091.06,241948.03,281320.08,2.23
2020-03-13,19.7,21.72,21.34,19.7,243487.27,0.61,2.94,21.162,21.913,23.587,238302.02,225524.05,279632.7,3.02
2020-03-16,21.4,21.89,20.0,19.71,236421.3,-1.34,-6.28,21.036,21.644,23.482,238798.37,222989.46,281704.71,2.93
2020-03-17,20.6,21.2,20.62,19.6,248398.45,0.62,3.1,20.734,21.405,23.317,228998.66,221444.49,278639.27,3.08
2020-03-18,21.29,22.13,21.32,21.1,361143.47,0.7,3.4,20.802,21.276,23.165,253801.55,235629.47,279539.19,4.48
2020-03-19,21.56,22.98,22.95,21.08,373350.22,1.63,7.64,21.246,21.305,23.008,292560.14,253325.6,280578.88,4.63
