date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-02-20,13.61,13.69,13.68,13.41,122451.08,0.07,0.51,13.878,14.095,14.001,153684.28,191245.22,252146.9,1.17
2020-02-21,13.68,13.77,13.75,13.56,116235.31,0.07,0.51,13.834,14.028,14.045,152032.91,166794.44,254141.22,1.11
2020-02-24,13.77,13.95,13.86,13.64,126617.48,0.11,0.8,13.786,13.998,14.093,148137.82,156400.21,256815.49,1.21
2020-02-25,13.6,14.09,14.04,13.56,222511.66,0.18,1.3,13.788,13.973,14.127,156048.17,163599.95,259611.26,2.13
2020-02-26,13.95,13.95,13.73,13.71,148702.03,-0.31,-2.21,13.812,13.892,14.099,147303.51,154236.13,243947.95,1.43
2020-02-27,13.73,13.86,13.68,13.59,106120.82,-0.05,-0.36,13.812,13.845,14.093,144037.46,148860.87,232136.54,1.02
2020-02-28,13.49,13.8,13.52,13.26,124823.24,-0.16,-1.17,13.766,13.8,14.08,145755.05,148893.98,225734.48,1.2
2020-03-02,13.48,13.69,13.66,13.4,110420.89,0.14,1.04,13.726,13.756,14.067,142515.73,145326.77,210247.07,1.06
2020-03-03,13.81,13.82,13.64,13.58,123263.78,-0.02,-0.15,13.646,13.717,14.044,122666.15,139357.16,198166.82,1.18
2020-03-04,13.57,13.63,13.59,13.45,93122.3,-0.05,-0.37,13.618,13.715,13.975,111550.21,129426.86,180933.25,0.89
2020-03-05,13.7,13.82,13.8,13.58,130029.06,0.21,1.54,13.642,13.727,13.911,116331.85,130184.66,160714.94,1.25
2020-03-06,13.71,13.96,13.82,13.66,118163.49,0.02,0.14,13.702,13.734,13.881,114999.9,130377.48,148585.96,1.13
2020-03-09,13.67,13.76,13.48,13.43,115981.95,-0.34,-2.46,13.666,13.696,13.847,116112.12,129313.92,142857.06,1.11
2020-03-10,13.35,13.59,13.43,13.1,119263.77,-0.05,-0.37,13.624,13.635,13.804,115312.11,118989.13,141294.54,1.14
2020-03-11,13.41,13.54,13.35,13.32,85603.76,-0.08,-0.6,13.576,13.597,13.745,113808.41,112679.31,133457.72,0.82
