date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-02-20,72.05,74.22,73.8,72.0,166075.89,1.72,2.39,72.086,71.986,71.141,133964.08,128753.71,184107.61,1.52
2020-02-21,73.93,73.97,72.69,72.3,128575.16,-1.11,-1.5,72.224,72.084,71.101,141336.05,129599.75,186723.07,1.18
2020-02-24,71.0,71.18,69.88,68.9,296657.97,-2.81,-3.87,71.886,72.0,70.932,167168.3,146400.89,196013.91,2.71
2020-02-25,68.17,69.01,68.6,67.87,205229.45,-1.28,-1.83,71.41,71.638,70.765,182379.66,156836.83,193380.91,1.88
2020-02-26,67.88,68.32,67.57,67.0,170746.41,-1.03,-1.5,70.508,71.157,70.623,193456.98,160775.42,189619.95,1.56
2020-02-27,68.0,68.88,67.6,67.28,185122.47,0.03,0.04,69.268,70.677,70.455,197266.29,165615.19,189461.57,1.69
2020-02-28,64.32,67.59,65.71,64.32,224047.89,-1.89,-2.8,67.872,70.048,70.292,216360.84,178848.45,189810.61,2.05
2020-03-02,65.9,69.61,68.8,65.9,196040.31,3.09,4.7,67.656,69.771,70.542,196237.31,181702.8,173567.67,1.79
2020-03-03,69.56,70.54,68.7,68.33,145938.59,-0.1,-0.14,67.676,69.543,70.567,184379.13,183379.4,162884.78,1.33
2020-03-04,69.0,72.15,71.69,68.46,221932.06,2.99,4.35,68.5,69.504,70.636,194616.26,194036.62,162216.17,2.03
2020-03-05,71.02,73.68,73.0,70.98,188802.28,1.31,1.83,69.58,69.424,70.705,195352.23,196309.26,162531.48,1.73
2020-03-06,72.0,73.13,71.8,71.8,120879.98,-1.2,-1.64,70.798,69.335,70.71,174718.64,195539.74,162569.74,1.11
2020-03-09,70.15,71.7,70.41,68.8,171067.02,-1.39,-1.94,71.12,69.388,70.694,169723.99,182980.65,164690.77,1.56
2020-03-10,70.24,71.71,71.0,69.46,106748.8,0.59,0.84,71.58,69.628,70.633,161886.03,173132.58,164984.71,0.98
2020-03-11,71.4,71.52,70.09,70.01,72330.53,-0.91,-1.28,71.26,69.88,70.519,131965.72,163290.99,162033.21,0.66
