date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-02-20,9.78,9.8,9.8,9.6,13536.0,0.13,1.34,9.57,9.424,9.617,10400.1,10885.5,10451.13,0.92
2020-02-21,9.79,9.87,9.72,9.6,21707.34,-0.08,-0.82,9.674,9.479,9.578,12476.7,11180.63,11221.65,1.48
2020-02-24,9.68,9.79,9.71,9.63,13652.92,-0.01,-0.1,9.712,9.524,9.542,13125.91,11462.7,11643.36,0.93
2020-02-25,9.54,9.66,9.59,9.32,15819.44,-0.12,-1.24,9.698,9.552,9.496,14494.41,12123.74,12031.11,1.08
2020-02-26,9.54,9.79,9.61,9.45,15979.59,0.02,0.21,9.686,9.569,9.458,16139.06,12778.2,12506.62,1.09
2020-02-27,9.61,9.74,9.67,9.59,9458.83,0.06,0.62,9.66,9.615,9.419,15323.62,12861.86,12423.25,0.65
2020-02-28,9.5,9.6,9.14,9.14,20465.0,-0.53,-5.48,9.544,9.609,9.375,15075.16,13775.93,13055.15,1.4
2020-03-02,9.25,9.55,9.45,9.2,15033.46,0.31,3.39,9.492,9.602,9.396,15351.26,14238.59,13577.22,1.03
2020-03-03,9.54,9.68,9.51,9.41,9941.01,0.06,0.64,9.476,9.587,9.434,14175.58,14334.99,13197.44,0.68
2020-03-04,9.5,9.78,9.75,9.43,15997.0,0.24,2.52,9.504,9.595,9.474,14179.06,15159.06,13168.45,1.09
2020-03-05,9.76,10.01,9.97,9.71,18808.46,0.22,2.26,9.564,9.612,9.518,16048.99,15686.31,13285.9,1.28
2020-03-06,9.9,10.11,10.09,9.8,15073.88,0.12,1.2,9.754,9.649,9.564,14970.76,15022.96,13101.8,1.03
2020-03-09,9.97,10.0,9.7,9.67,13364.66,-0.39,-3.87,9.804,9.648,9.586,14637.0,14994.13,13228.42,0.91
2020-03-10,9.6,9.91,9.87,9.54,10773.52,0.17,1.75,9.876,9.676,9.614,14803.5,14489.54,13306.64,0.74
2020-03-11,9.9,10.35,9.92,9.87,20217.17,0.05,0.51,9.91,9.707,9.638,15647.54,14913.3,13845.75,1.38
2020-03-12,9.96,9.96,9.78,9.67,14230.71,-0.14,-1.41,9.872,9.718,9.667,14731.99,15390.49,14126.17,0.97
2020-03-13,9.27,9.79,9.67,9.27,12203.23,-0.11,-1.12,9.788,9.771,9.69,14157.86,14564.31,14170.12,0.83
2020-03-16,9.95,9.95,9.4,9.38,15974.49,-0.27,-2.79,9.728,9.766,9.684,14679.82,14658.41,14448.5,1.09
2020-03-17,9.3,9.57,9.33,9.07,13583.45,-0.07,-0.74,9.62,9.748,9.668,15241.81,15022.66,14678.83,0.93
2020-03-18,9.28,9.55,9.13,9.11,11519.71,-0.2,-2.14,9.462,9.686,9.641,13502.32,14574.93,14866.99,0.79
2020-03-19,9.11,9.3,9.23,8.99,11403.41,0.1,1.09,9.352,9.612,9.612,12936.86,13834.42,14760.36,0.78
2020-03-20,9.27,9.44,9.4,9.2,10502.12,0.17,1.84,9.298,9.543,9.596,12596.64,13377.25,14200.1,0.72
2020-03-23,9.21,9.4,9.17,9.15,7664.0,-0.23,-2.45,9.252,9.49,9.569,10934.54,12807.18,13900.66,0.52
2020-03-24,9.28,9.39,9.31,9.15,7503.26,0.14,1.53,9.248,9.434,9.555,9718.5,12480.16,13484.85,0.51
2020-03-25,9.42,9.5,9.46,9.32,7485.52,0.15,1.61,9.314,9.388,9.548,8911.66,11206.99,13060.14,0.51
2020-03-26,9.53,9.68,9.49,9.44,14663.52,0.03,0.32,9.366,9.359,9.539,9563.68,11250.27,13320.38,1.0
2020-03-27,9.53,9.76,9.59,9.47,12151.03,0.1,1.05,9.404,9.351,9.561,9893.47,11245.05,12904.68,0.83
2020-03-30,9.6,9.6,9.43,9.3,10076.28,-0.16,-1.67,9.456,9.354,9.56,10375.92,10655.23,12656.82,0.69
2020-03-31,9.45,9.57,9.39,9.35,14640.76,-0.04,-0.42,9.472,9.36,9.554,11803.42,10760.96,12891.81,1.0
2020-04-01,9.32,9.46,9.23,9.19,12850.04,-0.16,-1.7,9.426,9.37,9.528,12876.33,10893.99,12734.46,0.88
2020-04-02,9.16,9.5,9.48,9.1,10737.07,0.25,2.71,9.424,9.395,9.504,12091.04,10827.36,12330.89,0.73
2020-04-03,9.5,9.56,9.46,9.25,10750.0,-0.02,-0.21,9.398,9.401,9.472,11810.83,10852.15,12114.7,0.73
2020-04-07,9.54,9.75,9.73,9.52,14985.28,0.27,2.85,9.458,9.457,9.474,12792.63,11584.28,12195.73,1.02
2020-04-08,9.74,9.89,9.82,9.62,20771.83,0.09,0.93,9.544,9.508,9.471,14018.84,12911.13,12695.64,1.42
2020-04-09,9.82,10.05,9.88,9.8,13867.34,0.06,0.61,9.674,9.55,9.469,14222.3,13549.32,12378.15,0.95
2020-04-10,9.88,9.88,9.59,9.52,12972.02,-0.29,-2.94,9.696,9.56,9.46,14669.29,13380.17,12315.22,0.89
2020-04-13,9.59,9.59,9.47,9.42,8875.0,-0.12,-1.25,9.698,9.548,9.45,14294.29,13052.56,12148.81,0.61
2020-04-14,9.52,9.85,9.79,9.5,10933.51,0.32,3.38,9.71,9.584,9.469,13483.94,13138.29,11896.76,0.75
2020-04-15,9.9,9.9,9.63,9.6,9117.85,-0.16,-1.63,9.672,9.608,9.484,11153.14,12585.99,11673.48,0.62
