date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-02-20,3.5,3.53,3.5,3.43,105784.19,0.02,0.57,3.43,3.35,3.383,98750.59,93661.44,91758.63,0.54
2020-02-21,3.5,3.58,3.51,3.48,103674.83,0.01,0.29,3.474,3.388,3.375,109785.33,96740.55,93279.17,0.53
2020-02-24,3.5,3.52,3.44,3.43,141324.66,-0.07,-1.99,3.486,3.403,3.367,121172.41,98807.43,94962.36,0.72
2020-02-25,3.34,3.42,3.36,3.27,149923.2,-0.08,-2.33,3.458,3.408,3.355,121535.17,101300.69,98729.67,0.76
2020-02-26,3.3,3.49,3.37,3.27,108937.35,0.01,0.3,3.436,3.412,3.342,121928.85,105864.01,100725.75,0.55
2020-02-27,3.38,3.44,3.39,3.35,65766.09,0.02,0.59,3.414,3.422,3.332,113925.23,106337.91,101067.45,0.33
2020-02-28,3.29,3.36,3.28,3.27,94531.52,-0.11,-3.25,3.368,3.421,3.324,112096.56,110940.95,100486.96,0.48
2020-03-02,3.28,3.42,3.39,3.28,89045.04,0.11,3.35,3.358,3.422,3.33,101640.64,111406.53,104645.51,0.45
2020-03-03,3.43,3.45,3.4,3.38,79379.22,0.01,0.29,3.366,3.412,3.345,87531.84,104533.51,99621.44,0.4
2020-03-04,3.4,3.57,3.57,3.4,211833.08,0.17,5.0,3.406,3.421,3.367,108110.99,115019.92,104294.73,1.07
2020-03-05,3.63,3.75,3.66,3.61,244103.88,0.09,2.52,3.46,3.437,3.394,143778.55,128851.89,111256.66,1.24
2020-03-06,3.7,3.71,3.68,3.61,119993.88,0.02,0.55,3.54,3.454,3.421,148871.02,130483.79,113612.17,0.61
2020-03-09,3.61,3.75,3.57,3.56,168782.27,-0.11,-2.99,3.576,3.467,3.435,164818.47,133229.55,116018.49,0.86
2020-03-10,3.52,3.75,3.75,3.48,197227.05,0.18,5.04,3.646,3.506,3.457,188388.03,137959.94,119630.32,1.0
2020-03-11,3.78,3.94,3.85,3.76,229372.78,0.1,2.67,3.702,3.554,3.483,191895.97,150003.48,127933.75,1.16
2020-03-12,3.79,3.93,3.79,3.75,152900.38,-0.06,-1.56,3.728,3.594,3.508,173655.27,158716.91,132527.41,0.78
2020-03-13,3.65,3.81,3.75,3.62,147975.45,-0.04,-1.05,3.742,3.641,3.531,179251.59,164061.3,137501.13,0.75
2020-03-16,3.79,3.94,3.68,3.66,195799.02,-0.07,-1.87,3.764,3.67,3.546,184654.94,174736.7,143071.61,0.99
2020-03-17,3.74,3.8,3.68,3.57,147668.52,0.0,0.0,3.75,3.698,3.555,174743.23,181565.63,143049.57,0.75
2020-03-18,3.74,3.79,3.65,3.62,127486.59,-0.03,-0.81,3.71,3.706,3.564,154365.99,173130.98,144075.45,0.65
2020-03-19,3.68,3.72,3.63,3.5,139554.5,-0.02,-0.55,3.678,3.703,3.57,151696.82,162676.04,145763.97,0.71
2020-03-20,3.7,3.81,3.81,3.66,233340.25,0.18,4.96,3.69,3.716,3.585,168769.78,174010.68,152247.24,1.18
2020-03-23,3.76,3.99,3.85,3.76,265787.44,0.04,1.05,3.724,3.744,3.606,182767.46,183711.2,158470.38,1.35
2020-03-24,3.93,3.99,3.98,3.83,199995.81,0.13,3.38,3.784,3.767,3.637,193232.92,183988.07,160974.01,1.01
2020-03-25,4.06,4.18,4.18,4.06,127719.48,0.2,5.03,3.89,3.8,3.677,193279.5,173822.74,161913.11,0.65
2020-03-26,4.31,4.39,4.22,4.16,351972.78,0.04,0.96,4.008,3.843,3.719,235763.15,193729.98,176223.45,1.78
2020-03-27,4.35,4.35,4.01,4.01,267430.97,-0.21,-4.98,4.048,3.869,3.755,242581.3,205675.54,184868.42,1.36
2020-03-30,4.01,4.01,3.85,3.81,240137.56,-0.16,-3.99,4.048,3.886,3.778,237451.32,210109.39,192423.05,1.22
2020-03-31,3.82,3.95,3.75,3.71,191958.77,-0.1,-2.6,4.002,3.893,3.796,235843.91,214538.42,198052.02,0.97
2020-04-01,3.74,3.81,3.79,3.73,113518.3,0.04,1.07,3.924,3.907,3.807,233003.68,213141.59,193136.28,0.58
2020-04-02,3.78,3.85,3.84,3.72,92740.56,0.05,1.32,3.848,3.928,3.816,181157.23,208460.19,185568.12,0.47
2020-04-03,3.85,3.95,3.88,3.8,122504.42,0.04,1.04,3.822,3.935,3.826,152171.92,197376.61,185693.65,0.62
2020-04-07,3.93,3.96,3.88,3.84,149892.08,0.0,0.0,3.828,3.938,3.841,134122.83,185787.07,184749.14,0.76
2020-04-08,3.87,3.93,3.89,3.83,73015.52,0.01,0.26,3.856,3.929,3.848,110334.18,173089.04,178538.56,0.37
2020-04-09,3.9,4.08,4.08,3.89,155136.77,0.19,4.88,3.914,3.919,3.86,118657.87,175830.77,174826.76,0.79
2020-04-10,4.16,4.23,4.1,4.05,161416.62,0.02,0.49,3.966,3.907,3.875,132393.08,156775.16,175252.57,0.82
2020-04-13,4.1,4.18,4.18,4.08,75371.24,0.08,1.95,4.026,3.924,3.897,122966.45,137569.18,171622.36,0.38
2020-04-14,4.16,4.28,4.18,4.16,90124.89,0.0,0.0,4.086,3.957,3.922,111013.01,122567.92,166338.65,0.46
2020-04-15,4.17,4.26,4.17,4.14,95083.93,-0.01,-0.24,4.142,3.999,3.946,115426.69,112880.43,163709.42,0.48
2020-04-16,4.16,4.17,4.05,4.04,151630.02,-0.12,-2.88,4.136,4.025,3.966,114725.34,116691.61,164916.6,0.77
2020-04-17,4.04,4.19,4.13,4.0,110644.81,0.08,1.98,4.142,4.054,3.991,104570.98,118482.03,163471.11,0.56
2020-04-20,4.13,4.18,4.13,4.08,85952.35,0.0,0.0,4.132,4.079,4.007,106687.2,114826.82,156101.72,0.44
2020-04-21,4.11,4.16,4.13,4.08,57812.83,0.0,0.0,4.122,4.104,4.021,100224.79,105618.9,145702.99,0.29
2020-04-22,4.08,4.29,4.2,4.08,109764.0,0.07,1.7,4.128,4.135,4.032,103160.8,109293.75,141191.4,0.56
2020-04-23,4.22,4.28,4.24,4.19,87632.15,0.04,0.95,4.166,4.151,4.035,90361.23,102543.28,139187.03,0.44
2020-04-24,4.27,4.32,4.22,4.19,106313.26,-0.02,-0.47,4.184,4.163,4.035,89494.92,97032.95,126904.05,0.54
2020-04-27,4.23,4.41,4.35,4.2,151583.45,0.13,3.08,4.228,4.18,4.052,102621.14,104654.17,121111.68,0.77
2020-04-28,4.36,4.41,4.31,4.2,128560.25,-0.04,-0.92,4.264,4.193,4.075,116770.62,108497.71,115532.81,0.65
2020-04-29,4.29,4.37,4.34,4.22,72252.5,0.03,0.7,4.292,4.21,4.105,109268.32,106214.56,109547.5,0.37
