date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-02-20,15.81,15.92,15.81,15.62,82725.86,0.08,0.51,15.686,15.346,15.581,102817.83,95644.26,94260.34,1.68
2020-02-21,15.81,16.18,15.97,15.53,84025.96,0.16,1.01,15.874,15.392,15.542,104580.06,91434.12,96705.77,1.71
2020-02-24,16.15,16.19,15.66,15.57,115773.56,-0.31,-1.94,15.9,15.452,15.483,105944.89,92925.3,100894.92,2.35
2020-02-25,15.36,15.57,15.31,14.78,121269.37,-0.35,-2.23,15.696,15.501,15.406,100499.2,97423.56,104892.11,2.46
2020-02-26,14.87,15.16,14.96,14.85,85820.21,-0.35,-2.29,15.542,15.5,15.301,97922.99,99268.34,105341.2,1.74
2020-02-27,14.95,15.14,15.0,14.84,67764.33,0.04,0.27,15.38,15.533,15.235,94930.69,98874.26,104939.16,1.38
2020-02-28,14.99,14.99,14.5,14.49,72243.29,-0.5,-3.33,15.086,15.48,15.197,92574.15,98577.11,103008.34,1.47
2020-03-02,14.6,14.85,14.79,14.54,44962.9,0.29,2.0,14.912,15.406,15.249,78412.02,92178.45,98001.7,0.91
2020-03-03,14.88,15.13,14.88,14.78,51190.76,0.09,0.61,14.826,15.261,15.258,64396.3,82447.75,93028.47,1.04
2020-03-04,14.8,14.87,14.76,14.55,42035.66,-0.12,-0.81,14.786,15.164,15.233,55639.39,76781.19,88472.3,0.85
2020-03-05,14.88,15.06,14.97,14.78,47060.32,0.21,1.42,14.78,15.08,15.213,51498.59,73214.64,84429.45,0.96
2020-03-06,14.82,15.08,14.85,14.75,51337.36,-0.12,-0.8,14.85,14.968,15.18,47317.4,69945.78,80689.95,1.04
2020-03-09,14.7,14.71,14.6,14.51,54271.39,-0.25,-1.68,14.812,14.862,15.157,49179.1,63795.56,78360.43,1.1
2020-03-10,14.55,14.63,14.59,14.16,61400.95,-0.01,-0.07,14.754,14.79,15.146,51221.14,57808.72,77616.14,1.25
2020-03-11,14.6,15.45,15.2,14.6,140234.03,0.61,4.18,14.842,14.814,15.157,70860.81,63250.1,81259.22,2.85
2020-03-12,15.35,15.38,15.15,14.93,81531.23,-0.05,-0.33,14.878,14.829,15.181,77754.99,64626.79,81750.52,1.66
2020-03-13,14.47,15.5,15.09,14.25,88699.34,-0.06,-0.4,14.926,14.888,15.184,85227.39,66272.39,82424.75,1.8
