date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-02-20,16.73,17.0,17.0,16.52,830469.19,0.26,1.55,16.94,16.687,16.443,659225.47,797212.54,907990.57,0.99
2020-02-21,16.95,17.33,17.22,16.83,856679.25,0.22,1.29,17.024,16.83,16.455,717756.02,794550.32,928587.3,1.02
2020-02-24,17.3,17.55,17.28,17.11,802053.06,0.06,0.35,17.044,16.913,16.475,734185.59,738677.31,941197.75,0.95
2020-02-25,16.9,17.07,16.83,16.44,952158.44,-0.45,-2.6,17.014,16.941,16.454,790647.37,743637.91,951233.93,1.13
2020-02-26,16.6,17.33,16.9,16.33,1027939.25,0.07,0.42,17.046,16.972,16.473,893859.84,770787.79,929456.57,1.22
2020-02-27,17.06,17.82,17.7,17.01,1419386.75,0.8,4.73,17.186,17.063,16.513,1011643.35,835434.41,955853.16,1.69
2020-02-28,17.37,18.09,17.43,17.09,1416578.75,-0.27,-1.52,17.228,17.126,16.583,1123623.25,920689.64,976193.74,1.68
2020-03-02,17.52,19.1,18.94,17.52,1987410.75,1.51,8.66,17.56,17.302,16.808,1360694.79,1047440.19,994319.11,2.36
2020-03-03,19.3,19.42,18.48,18.05,1882703.62,-0.46,-2.43,17.89,17.452,16.962,1546803.82,1168725.6,1013849.79,2.24
2020-03-04,18.31,18.9,18.82,18.17,1103691.12,0.34,1.84,18.274,17.66,17.124,1561954.2,1227907.02,1014320.0,1.31
2020-03-05,18.87,19.28,18.85,18.58,1016021.94,0.03,0.16,18.504,17.845,17.266,1481281.24,1246462.29,1021837.42,1.21
2020-03-06,18.55,18.6,18.25,18.1,847608.5,-0.6,-3.18,18.668,17.948,17.389,1367487.19,1245555.22,1020052.77,1.01
2020-03-09,17.9,18.24,17.54,17.52,842668.75,-0.71,-3.89,18.388,17.974,17.444,1138538.79,1249616.79,994147.05,1.0
2020-03-10,17.25,18.1,17.89,17.24,734369.0,0.35,2.0,18.27,18.08,17.511,908871.86,1227837.84,985737.88,0.87
2020-03-11,18.0,18.04,17.41,17.37,621751.62,-0.48,-2.68,17.988,18.131,17.552,812483.96,1187219.08,979003.43,0.74
2020-03-12,17.1,17.39,17.0,16.82,687928.06,-0.41,-2.35,17.618,18.061,17.562,746865.19,1114073.21,974753.81,0.82
2020-03-13,16.18,17.3,16.76,16.04,1118069.0,-0.24,-1.41,17.32,17.994,17.56,800957.29,1084222.24,1002455.94,1.33
2020-03-16,17.0,17.03,15.56,15.39,1365812.38,-1.2,-7.16,16.924,17.656,17.479,905586.01,1022062.4,1034751.3,1.62
2020-03-17,15.51,16.13,15.92,15.07,1294078.62,0.36,2.31,16.53,17.4,17.426,1017527.94,963199.9,1065962.75,1.54
2020-03-18,16.05,16.56,15.39,15.35,1268343.25,-0.53,-3.33,16.126,17.057,17.359,1146846.26,979665.11,1103786.07,1.51
2020-03-19,15.39,15.79,15.02,14.59,1857021.62,-0.37,-2.4,15.73,16.674,17.26,1380664.97,1063765.08,1155113.69,2.21
2020-03-20,15.27,16.1,15.9,15.11,1621515.25,0.88,5.86,15.558,16.439,17.194,1481354.22,1141155.76,1193355.49,1.93
2020-03-23,15.38,16.26,15.97,15.18,1433475.75,0.07,0.44,15.64,16.282,17.128,1494886.9,1200236.46,1224926.62,1.7
2020-03-24,16.37,16.77,16.72,16.31,1236428.38,0.75,4.7,15.8,16.165,17.123,1483356.85,1250442.39,1239140.12,1.47
2020-03-25,17.35,17.4,17.0,16.61,1090488.0,0.28,1.68,16.122,16.124,17.128,1447785.8,1297316.03,1242267.56,1.29
2020-03-26,16.8,17.3,16.8,16.64,553463.31,-0.2,-1.18,16.478,16.104,17.083,1187074.14,1283869.56,1198971.38,0.66
2020-03-27,17.05,17.55,17.25,16.93,869675.94,0.45,2.68,16.748,16.153,17.074,1036706.28,1259030.25,1171626.24,1.03
2020-03-30,17.1,17.73,17.61,17.01,946334.62,0.36,2.09,17.076,16.358,17.007,939278.05,1217082.47,1119572.44,1.12
2020-03-31,17.83,17.99,17.3,17.26,726172.31,-0.31,-1.76,17.192,16.496,16.948,837226.84,1160291.84,1061745.87,0.86
2020-04-01,17.35,17.7,17.5,17.09,677165.06,0.2,1.16,17.292,16.707,16.882,754562.25,1101174.02,1040419.57,0.8
2020-04-02,17.3,17.55,17.53,17.03,648220.06,0.03,0.17,17.438,16.958,16.816,773513.6,980293.87,1022029.47,0.77
