date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-02-20,26.06,27.68,27.55,25.61,1766362.62,1.6,6.17,25.896,24.418,23.016,1646232.87,1379095.44,1256566.77,4.33
2020-02-21,27.74,28.55,27.95,27.27,1516537.12,0.4,1.45,26.636,24.941,23.365,1623360.82,1394026.64,1257021.81,3.72
2020-02-24,27.8,30.0,29.78,27.62,1454618.38,1.83,6.55,27.622,25.663,23.802,1651542.37,1445174.18,1285598.39,3.57
2020-02-25,29.0,31.63,31.5,27.79,2188147.25,1.72,5.78,28.546,26.528,24.284,1754668.12,1563915.98,1343116.46,5.37
2020-02-26,30.79,31.32,28.35,28.35,1994727.88,-3.15,-10.0,29.026,27.038,24.611,1784078.65,1659123.49,1393434.0,4.89
2020-02-27,28.38,28.86,26.54,26.02,1838053.75,-1.81,-6.38,28.824,27.36,24.774,1798416.88,1722324.88,1419038.54,4.51
2020-02-28,25.0,25.98,24.65,24.01,2205388.25,-1.89,-7.12,28.164,27.4,24.878,1936187.1,1779773.96,1463766.29,5.41
2020-03-02,25.39,25.87,25.29,24.1,1842198.88,0.64,2.6,27.266,27.444,25.128,2013703.2,1832622.79,1546233.94,4.52
2020-03-03,25.85,26.94,25.52,25.08,1689240.88,0.23,0.91,26.07,27.308,25.329,1913921.93,1834295.03,1543304.23,4.14
2020-03-04,25.38,25.75,24.76,23.8,1454582.62,-0.76,-2.98,25.352,27.189,25.502,1805892.88,1794985.76,1553248.59,3.57
2020-03-05,25.19,25.56,25.04,24.11,1398831.38,0.28,1.13,25.052,26.938,25.678,1718048.4,1758232.64,1568664.04,3.43
2020-03-06,24.49,24.85,24.39,24.2,908066.88,-0.65,-2.6,25.0,26.582,25.762,1458584.13,1697385.62,1545706.13,2.23
2020-03-09,23.48,23.48,22.0,21.96,1725504.38,-2.39,-9.8,24.342,25.804,25.734,1435245.23,1724474.22,1584824.2,4.23
2020-03-10,22.36,24.1,24.03,22.05,1873971.0,2.03,9.23,24.044,25.057,25.793,1472191.25,1693056.59,1628486.28,4.59
2020-03-11,24.2,24.28,23.05,22.88,1303762.88,-0.98,-4.08,23.702,24.527,25.783,1442027.3,1623960.09,1641541.79,3.2
2020-03-12,22.51,23.77,23.33,22.3,1093130.0,0.28,1.22,23.36,24.206,25.783,1380887.03,1549467.72,1635896.3,2.68
2020-03-13,22.0,24.6,24.29,21.96,1756275.75,0.96,4.12,23.34,24.17,25.785,1550528.8,1504556.47,1642165.21,4.31
2020-03-16,24.5,24.6,22.8,22.31,1465825.0,-1.49,-6.13,23.5,23.921,25.683,1498592.93,1466919.08,1649770.93,3.59
2020-03-17,23.59,23.75,23.37,21.7,1163336.75,0.57,2.5,23.368,23.706,25.507,1356466.08,1414328.66,1624311.85,2.85
2020-03-18,23.6,24.46,23.03,22.92,1306446.0,-0.34,-1.46,23.364,23.533,25.361,1357002.7,1399515.0,1597250.38,3.2
2020-03-19,22.9,24.23,24.02,22.9,1239663.25,0.99,4.3,23.502,23.431,25.185,1386309.35,1383598.19,1570915.41,3.04
