date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-02-20,7.3,7.51,7.46,7.3,12356.04,0.01,0.13,7.42,7.392,7.215,16285.38,28522.08,19488.7,0.41
2020-02-21,7.47,7.52,7.45,7.43,13436.2,-0.01,-0.13,7.458,7.437,7.216,16507.7,27144.89,19328.11,0.44
2020-02-24,7.45,7.66,7.6,7.41,24258.64,0.15,2.01,7.5,7.478,7.225,17694.62,27144.23,20218.94,0.8
2020-02-25,7.52,8.25,7.9,7.31,51588.14,0.3,3.95,7.572,7.497,7.247,24034.83,25468.3,22437.19,1.69
2020-02-26,7.77,7.92,7.73,7.71,28544.64,-0.17,-2.15,7.628,7.511,7.261,26036.73,23321.18,23493.57,0.94
2020-02-27,7.76,7.85,7.74,7.71,17899.57,0.01,0.13,7.684,7.552,7.28,27145.44,21715.41,23914.19,0.59
2020-02-28,7.52,7.68,7.36,7.36,22802.03,-0.38,-4.91,7.666,7.562,7.288,29018.6,22763.15,24412.83,0.75
2020-03-02,7.38,7.92,7.75,7.38,29687.27,0.39,5.3,7.696,7.598,7.351,30104.33,23899.48,25628.39,0.97
2020-03-03,7.75,7.97,7.87,7.67,47136.5,0.12,1.55,7.69,7.631,7.423,29214.0,26624.42,27225.92,1.55
2020-03-04,7.8,7.95,7.8,7.76,29671.48,-0.07,-0.89,7.704,7.666,7.487,29439.37,27738.05,28057.99,0.97
2020-03-05,7.89,7.91,7.81,7.77,31589.0,0.01,0.13,7.718,7.701,7.547,32177.26,29661.35,29091.71,1.04
2020-03-06,7.81,8.17,8.01,7.8,53915.57,0.2,2.56,7.848,7.757,7.597,38399.96,33709.28,30427.09,1.77
2020-03-09,8.17,8.8,8.64,8.03,164159.97,0.63,7.87,8.026,7.861,7.67,65294.5,47699.42,37421.82,5.39
2020-03-10,8.5,9.5,9.09,8.33,441971.75,0.45,5.21,8.27,7.98,7.739,144261.55,86737.78,56103.04,14.51
2020-03-11,8.28,8.85,8.56,8.27,293355.75,-0.53,-5.83,8.422,8.063,7.787,196998.41,113218.89,68270.03,9.63
2020-03-12,8.32,8.48,7.87,7.82,151078.8,-0.69,-8.06,8.434,8.076,7.814,220896.37,126536.81,74126.11,4.96
2020-03-13,7.34,7.54,7.34,7.14,116946.91,-0.53,-6.73,8.3,8.074,7.818,233502.64,135951.3,79357.23,3.84
2020-03-16,7.42,7.53,7.01,7.01,85446.02,-0.33,-4.5,7.974,8.0,7.799,217759.85,141527.18,82713.33,2.8
2020-03-17,7.05,7.15,6.87,6.65,59928.68,-0.14,-2.0,7.53,7.9,7.766,141351.23,142806.39,84715.41,1.97
2020-03-18,6.95,7.03,6.71,6.67,49159.55,-0.16,-2.33,7.16,7.791,7.729,92511.99,144755.2,86246.63,1.61
2020-03-19,6.73,6.86,6.76,6.62,33478.18,0.05,0.74,6.938,7.686,7.694,68991.87,144944.12,87302.73,1.1
2020-03-20,6.81,6.86,6.81,6.7,25953.18,0.05,0.74,6.832,7.566,7.662,50793.12,142147.88,87928.58,0.85
2020-03-23,6.6,6.67,6.49,6.49,35955.37,-0.32,-4.7,6.728,7.351,7.606,40894.99,129327.42,88513.42,1.18
2020-03-24,6.58,6.63,6.57,6.42,24423.0,0.08,1.23,6.668,7.099,7.54,33793.86,87572.54,87155.16,0.8
2020-03-25,6.66,6.77,6.76,6.6,52715.0,0.19,2.89,6.678,6.919,7.491,34504.95,63508.47,88363.68,1.73
2020-03-26,6.69,6.75,6.57,6.55,41158.0,-0.19,-2.81,6.64,6.789,7.433,36040.91,52516.39,89526.6,1.35
2020-03-27,6.64,6.68,6.52,6.52,25492.5,-0.05,-0.76,6.582,6.707,7.391,35948.77,43370.95,89661.12,0.84
2020-03-30,6.5,6.5,6.31,6.25,27546.0,-0.21,-3.22,6.546,6.637,7.319,34266.9,37580.95,89554.06,0.9
2020-03-31,6.36,6.39,6.27,6.25,18477.14,-0.04,-0.63,6.486,6.577,7.239,33077.73,33435.79,88121.09,0.61
2020-04-01,6.29,6.37,6.25,6.24,19016.95,-0.02,-0.32,6.384,6.531,7.161,26338.12,30421.53,87588.37,0.62
2020-04-02,6.27,6.42,6.4,6.23,23583.99,0.15,2.4,6.35,6.495,7.091,22823.32,29432.11,87188.12,0.77
2020-04-03,6.4,6.44,6.32,6.3,19534.0,-0.08,-1.25,6.31,6.446,7.006,21631.62,28790.2,85469.04,0.64
2020-04-07,6.43,6.57,6.54,6.42,26430.95,0.22,3.48,6.356,6.451,6.901,21408.61,27837.75,78582.59,0.87
2020-04-08,6.5,6.65,6.59,6.46,26134.0,0.05,0.77,6.42,6.453,6.776,22939.98,28008.85,57790.7,0.86
2020-04-09,6.59,6.66,6.59,6.57,25059.0,0.0,0.0,6.488,6.436,6.678,24148.39,25243.25,44375.86,0.82
2020-04-10,6.65,6.88,6.72,6.54,58314.0,0.13,1.97,6.552,6.451,6.62,31094.39,26958.85,39737.62,1.91
2020-04-13,6.72,6.76,6.7,6.62,23575.46,-0.02,-0.3,6.628,6.469,6.588,31902.68,26767.15,35069.05,0.77
2020-04-14,6.68,7.11,7.01,6.64,65214.15,0.31,4.63,6.722,6.539,6.588,39659.32,30533.96,34057.46,2.14
2020-04-15,7.05,7.05,6.96,6.87,37295.0,-0.05,-0.71,6.796,6.608,6.593,41891.52,32415.75,32925.77,1.22
2020-04-16,6.92,6.92,6.79,6.74,35673.48,-0.17,-2.44,6.836,6.662,6.597,44014.42,34081.4,32251.47,1.17
2020-04-17,6.83,6.83,6.8,6.73,19530.0,0.01,0.15,6.852,6.702,6.599,36257.62,33676.0,31554.06,0.64
2020-04-20,6.78,7.07,6.81,6.77,39642.96,0.01,0.15,6.874,6.751,6.599,39471.12,35686.9,32238.55,1.3
2020-04-21,6.75,6.77,6.7,6.64,27497.78,-0.11,-1.61,6.812,6.767,6.609,31927.84,35793.58,31815.67,0.9
2020-04-22,6.68,6.73,6.71,6.61,14386.48,0.01,0.15,6.762,6.779,6.616,27346.14,34618.83,31313.84,0.47
2020-04-23,6.69,6.8,6.74,6.67,21312.35,0.03,0.45,6.752,6.794,6.615,24473.91,34244.17,29743.71,0.7
2020-04-24,6.74,6.88,6.74,6.66,25170.26,0.0,0.0,6.74,6.796,6.624,25601.97,30929.79,28944.32,0.83
2020-04-27,6.75,6.83,6.69,6.69,16266.3,-0.05,-0.74,6.716,6.795,6.632,20926.63,30198.88,28483.01,0.53
2020-04-28,6.68,6.73,6.6,6.53,22089.0,-0.09,-1.34,6.696,6.754,6.647,19844.88,25886.36,28210.16,0.73
2020-04-29,6.53,6.77,6.72,6.52,16074.01,0.12,1.82,6.698,6.73,6.669,20182.38,23764.26,28090.01,0.53
2020-04-30,6.62,6.7,6.62,6.53,24735.72,-0.1,-1.49,6.674,6.713,6.688,20867.06,22670.49,28375.94,0.81
2020-05-06,6.53,6.6,6.59,6.51,16287.02,-0.03,-0.45,6.644,6.692,6.697,19090.41,22346.19,28011.1,0.53
2020-05-07,6.64,6.64,6.56,6.55,10205.0,-0.03,-0.46,6.618,6.667,6.709,17878.15,19402.39,27544.65,0.33
2020-05-08,6.55,6.6,6.54,6.53,16975.0,-0.02,-0.3,6.606,6.651,6.709,16855.35,18350.11,27071.85,0.56
2020-05-11,6.57,6.58,6.48,6.46,14067.0,-0.06,-0.92,6.558,6.628,6.704,16453.95,18318.17,26468.5,0.46
2020-05-12,6.48,6.54,6.38,6.33,17640.0,-0.1,-1.54,6.51,6.592,6.693,15034.8,17950.93,26097.55,0.58
2020-05-13,6.39,6.39,6.37,6.28,13665.72,-0.01,-0.16,6.466,6.555,6.676,14510.54,16800.48,23865.13,0.45
2020-05-14,6.34,6.43,6.4,6.32,15457.06,0.03,0.47,6.434,6.526,6.661,15560.96,16719.55,23459.21,0.51
2020-05-15,6.38,6.49,6.44,6.37,14476.0,0.04,0.62,6.414,6.51,6.632,15061.16,15958.25,20922.31,0.48
2020-05-18,6.49,6.5,6.47,6.34,17226.01,0.03,0.47,6.412,6.485,6.608,15692.96,16073.45,19918.86,0.57
2020-05-19,6.5,6.52,6.51,6.44,13883.0,0.04,0.62,6.438,6.474,6.594,14941.56,14988.18,18829.33,0.46
2020-05-20,6.53,6.6,6.55,6.47,31523.56,0.04,0.61,6.474,6.47,6.581,18513.13,16511.84,19429.01,1.03
2020-05-21,6.55,6.65,6.52,6.51,32472.0,-0.03,-0.46,6.498,6.466,6.567,21916.11,18738.54,19070.46,1.07
2020-05-22,6.52,6.56,6.37,6.35,23347.0,-0.15,-2.3,6.484,6.449,6.55,23690.31,19375.74,18862.92,0.77
2020-05-25,6.32,6.39,6.38,6.29,15570.27,0.01,0.16,6.466,6.439,6.534,23359.17,19526.06,18922.11,0.51
2020-05-26,6.41,6.51,6.5,6.36,25882.01,0.12,1.88,6.464,6.451,6.522,25758.97,20350.26,19150.6,0.85
2020-05-27,6.5,6.57,6.47,6.43,17150.2,-0.03,-0.46,6.448,6.461,6.508,22884.3,20698.71,18749.59,0.56
2020-05-28,6.45,6.54,6.41,6.34,18123.0,-0.06,-0.93,6.426,6.462,6.494,20014.5,20965.31,18842.43,0.59
2020-05-29,6.41,6.66,6.6,6.4,45309.76,0.19,2.96,6.472,6.478,6.494,24407.05,24048.68,20003.47,1.49
