date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-02-20,6.12,6.22,6.21,6.06,79388.26,0.06,0.98,6.05,5.933,6.163,75905.53,81346.06,68539.64,2.11
2020-02-21,6.18,6.27,6.19,6.16,74610.01,-0.02,-0.32,6.124,5.979,6.125,80236.93,82006.58,69652.58,1.98
2020-02-24,6.17,6.28,6.25,6.04,98183.17,0.06,0.97,6.174,6.013,6.088,83698.43,74854.29,72184.12,2.61
2020-02-25,6.06,6.17,6.15,5.86,105059.92,-0.1,-1.6,6.19,6.048,6.047,89576.28,77783.82,75081.29,2.79
2020-02-26,6.08,6.45,6.24,6.03,157180.09,0.09,1.46,6.208,6.084,6.015,102884.29,87409.95,80535.4,4.18
2020-02-27,6.3,6.33,6.13,6.08,104600.43,-0.11,-1.76,6.192,6.121,5.975,107926.72,91916.13,83230.13,2.78
2020-02-28,5.88,5.97,5.77,5.72,87709.09,-0.36,-5.87,6.108,6.116,5.935,110546.54,95391.73,84089.59,2.33
2020-03-02,5.78,6.15,6.05,5.78,70519.38,0.28,4.85,6.068,6.121,5.943,105013.78,94356.11,87349.11,1.88
2020-03-03,6.13,6.24,6.12,6.07,84875.0,0.07,1.16,6.062,6.126,5.975,100976.8,95276.54,86351.92,2.26
2020-03-04,6.08,6.24,6.22,6.04,72298.0,0.1,1.63,6.058,6.133,6.007,84000.38,93442.34,86572.02,1.92
2020-03-05,6.31,6.34,6.31,6.2,85948.0,0.09,1.45,6.094,6.143,6.038,80269.89,94098.31,87722.19,2.29
2020-03-06,6.25,6.4,6.31,6.19,73192.02,0.0,0.0,6.202,6.155,6.067,77366.48,93956.51,87981.54,1.95
2020-03-09,6.26,6.39,6.25,6.2,97643.01,-0.06,-0.95,6.242,6.155,6.084,82791.21,93902.49,84378.39,2.6
2020-03-10,6.05,6.36,6.35,6.05,84332.2,0.1,1.6,6.288,6.175,6.112,82682.65,91829.72,84806.77,2.24
2020-03-11,6.32,6.44,6.3,6.28,78091.2,-0.05,-0.79,6.304,6.181,6.133,83841.29,83920.83,85665.39,2.08
2020-03-12,6.23,6.26,6.17,6.14,50764.94,-0.13,-2.06,6.276,6.185,6.153,76804.67,78537.28,85226.7,1.35
2020-03-13,5.9,6.08,6.04,5.81,69214.0,-0.13,-2.11,6.222,6.212,6.164,76009.07,76687.78,86039.75,1.84
2020-03-16,6.08,6.14,5.8,5.76,61573.0,-0.24,-3.97,6.132,6.187,6.154,68795.07,75793.14,85074.62,1.64
