date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-02-20,7.9,8.55,8.18,7.83,350263.38,0.06,0.74,7.938,7.351,7.15,395260.46,244244.64,154825.77,9.98
2020-02-21,8.03,8.19,7.89,7.86,240695.36,-0.29,-3.54,7.994,7.477,7.189,375136.12,261369.37,164873.09,6.86
2020-02-24,7.83,8.27,8.03,7.69,226946.8,0.14,1.77,7.982,7.596,7.234,313238.19,274193.01,174661.14,6.47
2020-02-25,7.73,7.93,7.83,7.47,186162.3,-0.2,-2.49,8.01,7.71,7.262,280353.83,286019.02,181464.43,5.3
2020-02-26,7.73,8.23,7.82,7.73,187437.77,-0.01,-0.13,7.95,7.818,7.297,238301.12,299362.84,188394.99,5.34
2020-02-27,7.83,8.09,8.07,7.68,197851.25,0.25,3.2,7.928,7.933,7.331,207818.7,301539.58,192251.87,5.64
2020-02-28,7.83,8.47,8.16,7.77,353941.69,0.09,1.11,7.982,7.988,7.379,230467.96,302802.04,204746.74,10.09
2020-03-02,8.4,8.98,8.84,8.16,459986.97,0.68,8.33,8.144,8.063,7.497,277076.0,295157.1,226345.39,13.11
2020-03-03,8.66,8.9,8.73,8.5,331997.91,-0.11,-1.24,8.324,8.167,7.608,306243.12,293298.47,238911.97,9.46
2020-03-04,8.62,8.84,8.61,8.41,195189.16,-0.12,-1.38,8.482,8.216,7.709,307793.4,273047.26,245007.21,5.56
2020-03-05,8.61,8.67,8.45,8.43,207958.3,-0.16,-1.86,8.558,8.243,7.797,309814.81,258816.75,251530.69,5.93
2020-03-06,8.29,8.39,8.15,8.13,215450.59,-0.3,-3.55,8.556,8.269,7.873,282116.59,256292.27,258830.82,6.14
2020-03-09,7.98,8.12,7.6,7.57,182554.2,-0.55,-6.75,8.308,8.226,7.911,226630.03,251853.01,263023.01,5.2
2020-03-10,7.41,7.84,7.84,7.4,126315.2,0.24,3.16,8.13,8.227,7.969,185493.49,245868.3,265943.66,3.6
2020-03-11,7.85,7.91,7.64,7.63,104243.19,-0.2,-2.55,7.936,8.209,8.014,167304.3,237548.85,268455.84,2.97
2020-03-12,7.49,7.65,7.57,7.42,88754.43,-0.07,-0.92,7.76,8.159,8.046,143463.52,226639.16,264089.37,2.53
2020-03-13,7.1,7.46,7.37,7.06,100367.73,-0.2,-2.64,7.604,8.08,8.034,120446.95,201281.77,252041.91,2.86
2020-03-16,7.41,7.52,7.08,7.05,93000.41,-0.29,-3.94,7.5,7.904,7.984,102536.19,164583.11,229870.1,2.65
2020-03-17,7.15,7.28,7.28,6.95,86845.34,0.2,2.83,7.388,7.759,7.963,94642.22,140067.86,216683.16,2.47
2020-03-18,7.29,7.44,7.15,7.13,75067.01,-0.13,-1.79,7.29,7.613,7.915,88806.98,128055.64,200551.45,2.14
