date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-02-20,14.71,15.02,14.9,14.64,171623.41,0.13,0.88,14.84,14.881,14.37,219276.6,231028.68,201076.35,0.61
2020-02-21,14.85,14.89,14.83,14.59,195582.05,-0.07,-0.47,14.93,14.814,14.458,230610.84,210514.33,207048.38,0.69
2020-02-24,14.64,14.64,14.24,14.23,365457.28,-0.59,-3.98,14.722,14.706,14.507,231565.74,221443.09,221132.49,1.29
2020-02-25,13.86,14.5,14.38,13.72,331438.16,0.14,0.98,14.624,14.671,14.527,249868.83,231854.54,229216.84,1.17
2020-02-26,14.02,14.33,14.05,13.95,170996.97,-0.33,-2.29,14.48,14.594,14.519,247019.57,234732.21,230800.03,0.6
2020-02-27,14.11,14.19,13.94,13.75,194049.05,-0.11,-0.78,14.288,14.564,14.521,251504.7,235390.65,235042.18,0.68
2020-02-28,13.57,14.2,13.8,13.51,237413.48,-0.14,-1.0,14.082,14.506,14.513,259870.99,245240.91,238764.26,0.84
2020-03-02,13.93,14.35,14.19,13.85,198229.3,0.39,2.83,14.072,14.397,14.582,226425.39,228995.56,240935.63,0.7
2020-03-03,14.18,14.24,13.88,13.73,280518.25,-0.31,-2.19,13.972,14.298,14.616,216241.41,233055.12,248456.75,0.99
2020-03-04,13.89,14.06,13.76,13.63,137560.81,-0.12,-0.86,13.914,14.197,14.585,209554.18,228286.88,245670.05,0.49
2020-03-05,13.85,14.0,13.97,13.74,224223.58,0.21,1.53,13.92,14.104,14.493,215589.08,233546.89,232287.78,0.79
2020-03-06,13.8,14.04,13.87,13.71,178303.83,-0.1,-0.72,13.934,14.008,14.411,203767.15,231819.07,221166.7,0.63
2020-03-09,14.04,14.29,13.56,13.47,245144.91,-0.31,-2.23,13.808,13.94,14.323,213150.28,219787.83,220615.46,0.86
2020-03-10,13.68,13.85,13.65,13.23,299296.97,0.09,0.66,13.762,13.867,14.269,216906.02,216573.72,224214.13,1.06
2020-03-11,13.7,13.72,13.31,13.3,181723.17,-0.34,-2.49,13.672,13.793,14.194,225738.49,217646.34,226189.27,0.64
2020-03-12,13.09,13.2,12.72,12.67,207929.19,-0.59,-4.43,13.422,13.671,14.118,222479.61,219034.35,227212.5,0.73
2020-03-13,12.05,12.6,12.46,11.9,219712.55,-0.26,-2.04,13.14,13.537,14.022,230761.36,217264.26,231252.58,0.77
2020-03-16,12.48,12.59,11.9,11.82,225692.5,-0.56,-4.49,12.808,13.308,13.853,226870.88,220010.58,224503.07,0.8
2020-03-17,12.0,12.17,11.73,11.39,286237.75,-0.17,-1.43,12.424,13.093,13.696,224259.03,220582.53,226818.82,1.01
2020-03-18,11.82,11.85,11.25,11.25,273916.5,-0.48,-4.09,12.012,12.842,13.52,242697.7,234218.1,231252.49,0.97
2020-03-19,11.19,11.3,10.98,10.8,296897.03,-0.27,-2.4,11.664,12.543,13.324,260491.27,241485.44,237516.17,1.05
2020-03-20,11.02,11.09,10.9,10.74,275092.56,-0.08,-0.73,11.352,12.246,13.127,271567.27,251164.31,241491.69,0.87
2020-03-23,10.52,10.75,10.54,10.29,242810.25,-0.36,-3.3,11.08,11.944,12.942,274990.82,250930.85,235359.34,0.77
2020-03-24,10.7,10.93,10.89,10.63,241714.89,0.35,3.32,10.912,11.668,12.768,266086.25,245172.64,230873.18,0.77
2020-03-25,11.25,11.38,11.3,11.11,243651.59,0.41,3.77,10.922,11.467,12.63,260033.26,251365.48,234505.91,0.77
2020-03-26,11.22,11.32,11.06,11.04,133309.59,-0.24,-2.12,10.938,11.301,12.486,227315.78,243903.52,231468.94,0.42
2020-03-27,11.24,11.53,11.17,11.14,188728.22,0.11,0.99,10.992,11.172,12.355,210042.91,240805.09,229034.67,0.6
2020-03-30,11.18,11.4,11.2,10.95,234528.3,0.03,0.27,11.124,11.102,12.205,208386.52,241688.67,230849.62,0.74
2020-03-31,11.31,11.9,11.57,11.21,401090.69,0.37,3.3,11.26,11.086,12.09,240261.68,253173.96,236878.24,1.27
2020-04-01,11.41,11.55,11.26,11.25,198221.09,-0.31,-2.68,11.252,11.087,11.965,231175.58,245604.42,239911.26,0.63
2020-04-02,11.19,11.41,11.34,11.1,122218.2,0.08,0.71,11.308,11.123,11.833,228957.3,228136.54,234810.99,0.39
2020-04-03,11.34,11.53,11.2,11.2,134859.45,-0.14,-1.24,11.314,11.153,11.7,218183.55,214113.23,232638.77,0.43
2020-04-07,11.38,11.82,11.74,11.34,257022.11,0.54,4.82,11.422,11.273,11.609,222682.31,215534.41,233232.63,0.81
2020-04-08,11.67,11.72,11.64,11.57,111966.22,-0.1,-0.85,11.436,11.348,11.508,164857.41,202559.55,223866.09,0.35
