date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-02-20,20.92,21.11,21.01,20.63,32425.2,0.26,1.25,21.58,20.879,20.449,79701.57,57461.95,38019.23,1.09
2020-02-21,20.9,20.95,20.92,20.57,35751.95,-0.09,-0.43,21.378,21.01,20.438,68928.75,57706.32,39081.73,1.2
2020-02-24,20.9,21.27,21.15,20.65,38731.81,0.23,1.1,21.014,21.11,20.444,53525.47,58649.2,40424.49,1.3
2020-02-25,20.91,20.97,20.87,20.42,32952.68,-0.28,-1.32,20.94,21.228,20.432,38205.44,59707.9,41465.92,1.11
2020-02-26,20.57,21.27,20.9,20.55,25767.18,0.03,0.14,20.97,21.276,20.442,33125.76,58514.82,42143.12,0.87
2020-02-27,20.72,21.09,20.74,20.69,23369.35,-0.16,-0.77,20.916,21.248,20.439,31314.59,55508.08,42655.64,0.79
2020-02-28,20.0,20.46,19.65,19.57,38300.75,-1.09,-5.26,20.662,21.02,20.425,31824.35,50376.55,43663.08,1.29
2020-03-02,19.78,21.13,20.71,19.78,32064.84,1.06,5.39,20.574,20.794,20.564,30490.96,42008.22,44754.27,1.08
2020-03-03,20.85,21.58,21.52,20.83,54449.53,0.81,3.91,20.704,20.822,20.704,34790.33,36497.89,46019.21,1.83
2020-03-04,21.52,21.61,21.61,21.07,35681.63,0.09,0.42,20.846,20.908,20.847,36773.22,34949.49,46508.94,1.2
2020-03-05,21.62,21.8,21.53,21.27,42044.62,-0.08,-0.37,21.004,20.96,20.92,40508.27,35911.43,46686.69,1.42
2020-03-06,21.89,22.35,21.76,21.54,52546.28,0.23,1.07,21.426,21.044,21.027,43357.38,37590.87,47648.59,1.77
2020-03-09,21.49,21.49,20.87,20.65,37286.26,-0.89,-4.09,21.458,21.016,21.063,44401.66,37446.31,48047.76,1.26
2020-03-10,20.6,21.31,21.21,20.31,31460.21,0.34,1.63,21.396,21.05,21.139,39803.8,37297.07,48502.48,1.06
2020-03-11,21.25,21.41,21.14,21.04,27347.12,-0.07,-0.33,21.302,21.074,21.175,38136.9,37455.06,47984.94,0.92
2020-03-12,21.1,21.14,20.77,20.52,24235.31,-0.37,-1.75,21.15,21.077,21.163,34575.04,37541.66,46524.87,0.82
2020-03-13,20.0,20.6,20.05,19.62,25063.19,-0.72,-3.47,20.808,21.117,21.069,29078.42,36217.9,43297.23,0.84
2020-03-16,20.32,20.39,18.9,18.85,27952.83,-1.15,-5.74,20.414,20.936,20.865,27211.73,35806.7,38907.46,0.94
2020-03-17,18.9,19.25,19.04,18.4,19001.75,0.14,0.74,19.98,20.688,20.755,24720.04,32261.92,34379.9,0.64
2020-03-18,19.38,19.43,18.7,18.57,12524.32,-0.34,-1.79,19.492,20.397,20.653,21755.48,29946.19,32447.84,0.42
2020-03-19,18.9,18.9,18.55,18.3,20253.26,-0.15,-0.8,19.048,20.099,20.53,20959.07,27767.05,31839.24,0.68
2020-03-20,18.64,18.88,18.7,18.31,13183.45,0.15,0.81,18.778,19.793,20.419,18583.12,23830.77,30710.82,0.44
2020-03-23,18.43,18.56,17.98,17.85,18891.62,-0.72,-3.85,18.594,19.504,20.26,16770.88,21991.31,29718.81,0.64
2020-03-24,18.25,18.31,18.2,17.81,13354.22,0.22,1.22,18.426,19.203,20.127,15641.37,20180.71,28738.89,0.45
2020-03-25,18.53,18.7,18.64,18.4,10844.5,0.44,2.42,18.414,18.953,20.014,15305.41,18530.45,27992.75,0.37
2020-03-26,18.6,19.24,18.96,18.37,19384.46,0.32,1.72,18.496,18.772,19.925,15131.65,18045.36,27793.51,0.65
2020-03-27,19.05,19.29,18.95,18.95,14271.77,-0.01,-0.05,18.546,18.662,19.89,15349.31,16966.22,26592.06,0.48
2020-03-30,19.07,19.35,19.28,18.61,15377.94,0.33,1.74,18.806,18.7,19.818,14646.58,15708.73,25757.71,0.52
2020-03-31,19.33,19.66,19.43,19.18,17522.06,0.15,0.78,19.052,18.739,19.714,15480.15,15560.76,23911.34,0.59
2020-04-01,19.5,19.5,18.8,18.8,16362.5,-0.63,-3.24,19.084,18.749,19.573,16583.75,15944.58,22945.38,0.55
2020-04-02,18.96,19.0,18.99,18.51,8591.51,0.19,1.01,19.09,18.793,19.446,14425.16,14778.4,21272.73,0.29
2020-04-03,19.01,19.16,18.75,18.72,11078.0,-0.24,-1.26,19.05,18.798,19.296,13786.4,14567.86,19199.31,0.37
2020-04-07,19.1,19.55,19.3,18.89,20354.0,0.55,2.93,19.054,18.93,19.217,14781.61,14714.1,18352.7,0.69
2020-04-08,19.31,19.49,19.25,19.19,12337.0,-0.05,-0.26,19.018,19.035,19.119,13744.6,14612.37,17396.54,0.42
2020-04-09,19.51,19.51,19.25,19.21,12422.54,0.0,0.0,19.108,19.096,19.025,12956.61,14770.18,16650.31,0.42
2020-04-10,19.35,19.37,18.94,18.83,13221.03,-0.31,-1.61,19.098,19.094,18.933,13882.51,14153.84,16099.6,0.45
2020-04-13,18.9,20.02,19.77,18.82,30442.7,0.83,4.38,19.302,19.176,18.919,17755.45,15770.93,16368.57,1.03
2020-04-14,19.73,19.73,19.6,19.3,21121.09,-0.17,-0.86,19.362,19.208,18.954,17908.87,16345.24,16026.99,0.71
2020-04-15,19.54,19.68,19.48,19.25,10924.13,-0.12,-0.61,19.408,19.213,18.976,17626.3,15685.45,15623.11,0.37
2020-04-16,19.59,19.59,19.31,19.17,9407.0,-0.17,-0.87,19.42,19.264,19.007,17023.19,14989.9,15467.24,0.32
2020-04-17,19.48,19.48,19.26,19.24,9421.0,-0.05,-0.26,19.484,19.291,19.042,16263.18,15072.85,14925.63,0.32
2020-04-20,19.45,19.45,19.35,19.21,7441.02,0.09,0.47,19.4,19.351,19.075,11662.85,14709.15,14638.5,0.25
2020-04-21,19.3,19.31,19.15,19.0,10432.66,-0.2,-1.03,19.31,19.336,19.133,9525.16,13717.02,14215.56,0.35
2020-04-22,19.25,19.8,19.55,19.16,22551.01,0.4,2.09,19.324,19.366,19.201,11850.54,14738.42,14675.4,0.76
2020-04-23,19.45,20.13,19.71,19.36,29324.74,0.16,0.82,19.404,19.412,19.254,15834.09,16428.64,15599.41,0.99
2020-04-24,19.71,19.71,19.08,18.95,18133.91,-0.63,-3.2,19.368,19.426,19.26,17576.67,16919.93,15536.88,0.61
2020-04-27,19.49,19.49,18.88,18.8,10826.0,-0.2,-1.05,19.274,19.337,19.257,18253.66,14958.26,15364.59,0.36
2020-04-28,19.05,19.15,18.71,18.12,19754.39,-0.17,-0.9,19.186,19.248,19.228,20118.01,14821.59,15583.41,0.67
2020-04-29,18.92,19.15,18.82,18.7,9186.5,0.11,0.59,19.04,19.182,19.198,17445.11,14647.82,15166.64,0.31
2020-04-30,18.99,19.18,19.17,18.83,11656.07,0.35,1.86,18.932,19.168,19.216,13911.37,14872.73,14931.32,0.39
2020-05-06,19.05,19.35,19.3,18.91,12109.1,0.13,0.68,18.976,19.172,19.232,12706.41,15141.54,15107.19,0.41
2020-05-07,19.4,19.45,19.25,19.2,9798.75,-0.05,-0.26,19.05,19.162,19.257,12500.96,15377.31,15043.23,0.33
2020-05-08,19.32,19.4,19.28,19.16,16855.76,0.03,0.16,19.164,19.175,19.256,11921.24,16019.62,14868.32,0.57
2020-05-11,19.3,19.42,19.38,19.2,10608.02,0.1,0.52,19.276,19.158,19.262,12205.54,14825.32,14781.87,0.36
2020-05-12,19.37,19.37,19.14,19.02,10596.86,-0.24,-1.24,19.27,19.101,19.257,11993.7,12952.54,14690.59,0.36
2020-05-13,19.12,19.3,19.19,18.97,8799.25,0.05,0.26,19.248,19.112,19.269,11331.73,12019.07,14469.5,0.3
2020-05-14,19.19,19.22,18.76,18.75,14389.25,-0.43,-2.24,19.15,19.1,19.219,12249.83,12375.4,13666.83,0.48
2020-05-15,18.88,18.96,18.75,18.71,7219.37,-0.01,-0.05,19.044,19.104,19.176,10322.55,11121.89,12971.74,0.24
2020-05-18,18.88,19.0,19.0,18.6,9577.76,0.25,1.33,18.968,19.122,19.152,10116.5,11161.02,12904.42,0.32
2020-05-19,19.01,19.42,19.15,19.01,9471.4,0.15,0.79,18.97,19.12,19.144,9891.41,10942.55,12907.64,0.32
2020-05-20,19.19,19.2,18.91,18.85,7868.25,-0.24,-1.25,18.914,19.081,19.127,9705.21,10518.47,12830.0,0.26
2020-05-21,18.95,19.28,18.98,18.76,12444.08,0.07,0.37,18.958,19.054,19.108,9316.17,10783.0,13080.16,0.42
2020-05-22,18.91,19.06,18.66,18.5,9601.02,-0.32,-1.69,18.94,18.992,19.084,9792.5,10057.53,13038.57,0.32
2020-05-25,18.66,18.86,18.7,18.6,4305.92,0.04,0.21,18.88,18.924,19.041,8738.13,9427.32,12126.32,0.14
2020-05-26,18.73,18.92,18.82,18.63,8296.36,0.12,0.64,18.814,18.892,18.997,8503.13,9197.27,11074.9,0.28
2020-05-27,18.83,19.31,19.18,18.7,18366.53,0.36,1.91,18.868,18.891,19.002,10602.78,10153.99,11086.53,0.62
2020-05-28,19.28,19.33,19.16,19.0,12440.27,-0.02,-0.1,18.904,18.931,19.016,10602.02,9959.1,11167.25,0.42
2020-05-29,19.01,19.35,19.17,19.01,11814.34,0.01,0.05,19.006,18.973,19.039,11044.68,10418.59,10770.24,0.4
