date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-02-20,9.3,9.4,9.3,8.99,675054.62,0.01,0.11,9.342,8.921,8.731,832279.09,653952.34,586330.71,6.77
2020-02-21,9.4,9.86,9.67,9.37,864682.0,0.37,3.98,9.5,9.051,8.766,870490.66,693293.43,597841.47,8.68
2020-02-24,9.6,10.35,10.22,9.5,949144.56,0.55,5.69,9.682,9.225,8.854,905523.01,745662.54,617156.8,9.52
2020-02-25,9.93,10.98,10.81,9.91,1199167.12,0.59,5.77,9.858,9.475,8.957,950486.86,836780.42,651207.14,12.03
2020-02-26,10.55,11.26,10.36,10.2,1026649.06,-0.45,-4.16,10.072,9.64,9.029,942939.47,885027.57,674648.28,10.3
2020-02-27,10.5,10.8,10.6,10.24,610349.56,0.24,2.32,10.332,9.837,9.087,929998.46,881138.77,665940.43,6.12
2020-02-28,10.05,10.21,9.54,9.54,807619.62,-1.06,-10.0,10.306,9.903,9.126,918585.98,894538.32,673059.36,8.1
2020-03-02,9.64,9.76,9.57,8.92,795404.88,0.03,0.31,10.176,9.929,9.211,887838.05,896680.53,711621.35,7.98
2020-03-03,9.75,9.92,9.34,9.19,840048.56,-0.23,-2.4,9.882,9.87,9.282,816014.34,883250.6,728807.88,8.43
2020-03-04,9.17,9.34,9.23,9.03,392752.03,-0.11,-1.18,9.656,9.864,9.341,689234.93,816087.2,725158.1,3.94
2020-03-05,9.39,9.5,9.47,9.19,440195.78,0.24,2.6,9.43,9.881,9.401,655204.17,792601.32,723276.83,4.42
2020-03-06,9.3,9.43,9.27,9.19,268058.66,-0.2,-2.11,9.376,9.841,9.446,547291.98,732938.98,713116.2,2.69
2020-03-09,9.0,9.11,8.44,8.42,525837.38,-0.83,-8.95,9.15,9.663,9.444,493378.48,690608.27,718135.4,5.28
2020-03-10,8.38,8.92,8.86,8.32,411927.84,0.42,4.98,9.054,9.468,9.472,407754.34,611884.34,724332.38,4.13
2020-03-11,8.91,9.04,8.64,8.61,306051.53,-0.22,-2.48,8.936,9.296,9.468,390414.24,539824.58,712426.08,3.07
2020-03-12,8.38,8.61,8.35,8.24,307879.88,-0.29,-3.36,8.712,9.071,9.454,363951.06,509577.62,695358.19,3.09
2020-03-13,7.78,8.63,8.41,7.67,423904.56,0.06,0.72,8.54,8.958,9.431,395120.24,471206.11,682872.22,4.25
2020-03-16,8.47,8.97,8.27,8.26,534922.88,-0.14,-1.67,8.506,8.828,9.379,396937.34,445157.91,670919.22,5.37
2020-03-17,8.52,8.82,8.81,8.21,590364.31,0.54,6.53,8.496,8.775,9.323,432624.63,420189.49,651720.04,5.92
2020-03-18,8.92,9.34,8.88,8.72,747832.88,0.07,0.8,8.544,8.74,9.302,520980.9,455697.57,635892.39,7.5
2020-03-19,8.89,9.53,9.52,8.77,785259.31,0.64,7.21,8.778,8.745,9.313,616456.79,490203.92,641402.62,7.88
2020-03-20,9.5,9.6,9.3,9.11,663094.62,-0.22,-2.31,8.956,8.748,9.295,664294.8,529707.52,631323.25,6.65
2020-03-23,8.98,9.0,8.37,8.37,550835.44,-0.93,-10.0,8.976,8.741,9.202,667477.31,532207.33,611407.8,5.53
2020-03-24,8.55,8.57,8.31,7.91,441390.81,-0.06,-0.72,8.876,8.686,9.077,637682.61,535153.62,573518.98,4.43
2020-03-25,8.4,8.51,8.39,8.3,269744.0,0.08,0.96,8.778,8.661,8.979,542064.84,531522.87,535673.73,2.71
2020-03-26,8.31,8.41,8.15,8.08,228290.41,-0.24,-2.86,8.504,8.641,8.856,430671.06,523563.92,516570.77,2.29
2020-03-27,8.24,8.28,8.02,8.01,206221.7,-0.13,-1.59,8.248,8.602,8.78,339296.47,501795.64,486500.87,2.07
2020-03-30,7.83,7.86,7.68,7.41,284938.72,-0.34,-4.24,8.11,8.543,8.686,286117.13,476797.22,460977.57,2.86
2020-03-31,7.8,7.87,7.7,7.63,183960.12,0.02,0.26,7.988,8.432,8.604,234630.99,436156.8,428173.14,1.85
2020-04-01,7.67,7.96,7.73,7.57,216671.55,0.03,0.39,7.856,8.317,8.529,224016.5,383040.67,419369.12,2.17
2020-04-02,7.75,8.1,8.09,7.74,244315.27,0.36,4.66,7.844,8.174,8.46,227221.47,328946.26,409575.09,2.45
2020-04-03,8.04,8.06,7.85,7.83,183902.06,-0.24,-2.97,7.81,8.029,8.389,222757.54,281027.01,405367.26,1.85
2020-04-07,8.05,8.12,8.0,7.98,242289.7,0.15,1.91,7.874,7.992,8.367,214227.74,250172.43,391189.88,2.43
2020-04-08,8.0,8.19,8.13,7.96,257546.95,0.13,1.62,7.96,7.974,8.33,228945.11,231788.05,383470.84,2.58
2020-04-09,8.17,8.19,8.05,7.98,201702.09,-0.08,-0.98,8.024,7.94,8.301,225951.21,224983.86,378253.36,2.02
2020-04-10,7.99,8.02,7.69,7.62,249671.2,-0.36,-4.47,7.944,7.894,8.268,227022.4,227121.94,375342.93,2.51
2020-04-13,7.59,7.59,7.34,7.3,198908.5,-0.35,-4.55,7.842,7.826,8.214,230023.69,226390.62,364093.13,2.0
2020-04-14,7.44,7.57,7.54,7.36,148654.88,0.2,2.73,7.75,7.812,8.178,211296.72,212762.23,344779.73,1.49
2020-04-15,7.56,7.65,7.51,7.49,147740.27,-0.03,-0.4,7.626,7.793,8.113,189335.39,209140.25,322648.52,1.48
2020-04-16,7.45,7.62,7.58,7.4,126581.66,0.07,0.93,7.532,7.778,8.048,174311.3,200131.26,291585.96,1.27
2020-04-17,7.6,7.85,7.66,7.53,273674.12,0.08,1.05,7.526,7.735,7.955,179111.89,203067.14,266006.7,2.75
2020-04-20,7.62,7.68,7.67,7.53,162292.78,0.01,0.13,7.592,7.717,7.873,171788.74,200906.22,240966.61,1.63
2020-04-21,7.65,7.65,7.48,7.37,172441.02,-0.19,-2.48,7.58,7.665,7.829,176545.97,193921.35,222046.89,1.73
2020-04-22,7.42,8.23,8.23,7.36,563468.94,0.75,10.03,7.724,7.675,7.825,259691.7,224513.55,228150.8,5.65
2020-04-23,8.17,8.42,8.24,8.11,464855.5,0.01,0.12,7.856,7.694,7.817,327346.47,250828.89,237906.37,4.66
2020-04-24,8.27,8.48,8.29,8.15,343948.72,0.05,0.61,7.982,7.754,7.824,341401.39,260256.64,243689.29,3.45
2020-04-27,8.3,8.55,7.98,7.96,347241.0,-0.31,-3.74,8.044,7.818,7.822,378391.04,275089.89,250740.25,3.48
2020-04-28,8.02,8.45,8.24,7.63,465830.06,0.26,3.26,8.196,7.888,7.85,437068.84,306807.41,259784.82,4.67
2020-04-29,8.12,8.51,8.44,8.11,425346.06,0.2,2.43,8.238,7.981,7.887,409444.27,334567.99,271854.12,4.27
2020-04-30,8.37,9.05,8.82,8.37,560870.19,0.38,4.5,8.354,8.105,7.942,428647.21,377996.84,289064.05,5.63
2020-05-06,8.71,9.25,9.14,8.61,633650.44,0.32,3.63,8.524,8.253,7.994,486587.55,413994.47,308530.81,6.36
2020-05-07,9.04,9.34,9.28,8.94,588703.62,0.14,1.53,8.784,8.414,8.066,534880.07,456635.56,328770.89,5.91
2020-05-08,9.24,9.28,9.05,9.03,402582.31,-0.23,-2.48,8.946,8.571,8.118,522230.52,479649.68,336785.52,4.04
2020-05-11,9.06,9.12,8.94,8.83,356679.75,-0.11,-1.22,9.046,8.642,8.159,508497.26,458970.77,341742.16,3.58
2020-05-12,8.89,9.07,9.0,8.81,254179.88,0.06,0.67,9.082,8.718,8.206,447159.2,437903.2,344366.05,2.55
