date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-02-20,3.25,3.29,3.29,3.22,48898.05,0.04,1.23,3.236,3.196,3.282,35516.52,35176.38,32595.92,0.34
2020-02-21,3.28,3.31,3.29,3.27,35487.59,0.0,0.0,3.264,3.219,3.267,38044.83,36508.53,33199.33,0.25
2020-02-24,3.27,3.29,3.26,3.23,38036.0,-0.03,-0.91,3.27,3.226,3.249,38602.85,34645.95,34047.35,0.26
2020-02-25,3.2,3.22,3.2,3.09,54259.59,-0.06,-1.84,3.258,3.227,3.228,41230.05,36142.34,35821.48,0.38
2020-02-26,3.18,3.38,3.28,3.15,88746.29,0.08,2.5,3.264,3.236,3.212,53085.5,42317.91,39277.18,0.61
2020-02-27,3.3,3.61,3.61,3.28,231510.28,0.33,10.06,3.328,3.282,3.213,89607.95,62562.23,50044.16,1.6
2020-02-28,3.45,3.9,3.74,3.4,415340.47,0.13,3.6,3.418,3.341,3.228,165578.53,101811.68,68849.8,2.87
2020-03-02,3.74,4.11,4.11,3.66,169113.91,0.37,9.89,3.588,3.429,3.278,191794.11,115198.48,76782.05,1.17
2020-03-03,4.52,4.52,4.52,4.42,472426.12,0.41,9.98,3.852,3.555,3.353,275427.41,158328.73,96621.78,3.27
2020-03-04,4.69,4.97,4.97,4.69,273155.56,0.45,9.96,4.19,3.727,3.45,312309.27,182697.39,108080.33,1.89
2020-03-05,5.39,5.47,5.15,4.8,991151.75,0.18,3.62,4.498,3.913,3.555,464237.56,276922.76,156049.57,6.86
2020-03-06,4.87,4.99,4.65,4.64,704449.25,-0.5,-9.71,4.68,4.049,3.634,522059.32,343818.92,190163.73,4.88
2020-03-09,4.35,4.47,4.19,4.19,527821.94,-0.46,-9.89,4.696,4.142,3.684,593800.92,392797.52,213721.73,3.65
2020-03-10,4.1,4.58,4.42,4.1,471272.12,0.23,5.49,4.676,4.264,3.746,593570.12,434498.77,235320.55,3.26
2020-03-11,4.34,4.38,4.15,4.15,348132.47,-0.27,-6.11,4.512,4.351,3.794,608565.51,460437.39,251377.65,2.41
2020-03-12,4.06,4.25,4.21,3.97,287793.94,0.06,1.45,4.324,4.411,3.847,467893.94,466065.75,264313.99,1.99
2020-03-13,3.96,4.17,4.08,3.93,219628.16,-0.13,-3.09,4.21,4.445,3.893,370929.73,446494.52,274153.1,1.52
2020-03-16,4.09,4.26,3.99,3.98,220301.77,-0.09,-2.21,4.17,4.433,3.931,309425.69,451613.31,283405.89,1.52
2020-03-17,4.08,4.3,4.27,3.94,357629.97,0.28,7.02,4.14,4.408,3.982,286697.26,440133.69,299231.21,2.48
2020-03-18,4.23,4.46,4.1,4.09,401800.88,-0.17,-3.98,4.13,4.321,4.024,297430.94,452998.23,317847.81,2.78
2020-03-19,3.99,4.14,4.02,3.88,269315.16,-0.08,-1.95,4.092,4.208,4.061,293735.19,380814.57,328868.66,1.86
2020-03-20,4.04,4.09,4.02,3.95,177592.06,0.0,0.0,4.08,4.145,4.097,285327.97,328128.85,335973.88,1.23
2020-03-23,3.89,3.92,3.7,3.67,191000.06,-0.32,-7.96,4.022,4.096,4.119,279467.63,294446.66,343622.09,1.32
2020-03-24,3.77,3.85,3.8,3.67,139698.03,0.1,2.7,3.928,4.034,4.149,235881.24,261289.25,347894.01,0.97
2020-03-25,3.89,3.91,3.89,3.8,140985.16,0.09,2.37,3.886,4.008,4.18,183718.09,240574.52,350505.95,0.98
2020-03-26,3.84,4.01,3.83,3.81,156908.34,-0.06,-1.54,3.848,3.97,4.191,161236.73,227485.96,346775.86,1.09
2020-03-27,3.85,4.05,3.99,3.8,253783.95,0.16,4.18,3.842,3.961,4.203,176475.11,230901.54,338698.03,1.76
2020-03-30,3.98,3.98,3.77,3.74,160783.59,-0.22,-5.51,3.856,3.939,4.186,170431.81,224949.72,338281.51,1.11
2020-03-31,3.82,3.84,3.7,3.69,110384.46,-0.07,-1.86,3.836,3.882,4.145,164569.1,200225.17,320179.43,0.76
2020-04-01,3.68,3.78,3.69,3.67,80543.0,-0.01,-0.27,3.796,3.841,4.081,152480.67,168099.38,310548.8,0.56
2020-04-02,3.66,3.76,3.75,3.62,99497.0,0.06,1.63,3.78,3.814,4.011,140998.4,151117.57,265966.07,0.69
2020-04-03,3.72,3.81,3.78,3.71,86828.6,0.03,0.8,3.738,3.79,3.968,107607.33,142041.22,235085.03,0.6
2020-04-07,3.82,3.9,3.88,3.8,126578.05,0.1,2.65,3.76,3.808,3.952,100766.22,135599.02,215022.84,0.88
2020-04-08,3.88,3.88,3.82,3.8,92242.02,-0.06,-1.55,3.784,3.81,3.922,97137.73,130853.42,196071.33,0.64
2020-04-09,3.83,3.85,3.81,3.81,78231.33,-0.01,-0.26,3.808,3.802,3.905,96675.4,124578.03,182576.28,0.54
2020-04-10,3.83,3.86,3.71,3.7,92037.47,-0.1,-2.62,3.8,3.79,3.88,95183.49,118090.95,172788.45,0.64
2020-04-13,3.7,3.8,3.77,3.63,79577.25,0.06,1.62,3.798,3.768,3.865,93733.22,100670.28,165785.91,0.55
2020-04-14,3.8,3.82,3.82,3.73,70041.23,0.05,1.33,3.786,3.773,3.856,82425.86,91596.04,158272.88,0.48
2020-04-15,3.83,3.83,3.73,3.73,72354.0,-0.09,-2.36,3.768,3.776,3.829,78448.26,87793.0,144009.08,0.5
2020-04-16,3.73,3.75,3.69,3.66,67277.36,-0.04,-1.07,3.744,3.776,3.809,76257.46,86466.43,127282.91,0.47
2020-04-17,3.7,4.0,3.92,3.65,260674.16,0.23,6.23,3.786,3.793,3.804,109984.8,102584.15,126850.86,1.8
2020-04-20,4.02,4.31,4.31,4.02,101370.88,0.39,9.95,3.894,3.846,3.818,114343.53,104038.38,123039.8,0.7
2020-04-21,4.56,4.7,4.62,4.46,608649.38,0.31,7.19,4.054,3.92,3.864,222065.16,152245.51,143922.26,4.21
2020-04-22,4.35,4.56,4.49,4.26,353846.94,-0.13,-2.81,4.206,3.987,3.899,278363.74,178406.0,154629.71,2.45
2020-04-23,4.43,4.51,4.2,4.18,280668.0,-0.29,-6.46,4.308,4.026,3.914,321041.87,198649.67,161613.85,1.94
2020-04-24,4.25,4.39,4.13,4.09,200040.12,-0.07,-1.67,4.35,4.068,3.929,308915.06,209449.93,163770.44,1.38
2020-04-27,4.13,4.23,4.08,4.03,139124.0,-0.05,-1.21,4.304,4.099,3.934,316465.69,215404.61,158037.44,0.96
2020-04-28,4.07,4.1,3.94,3.85,155585.95,-0.14,-3.43,4.168,4.111,3.942,225853.0,223959.08,157777.56,1.08
2020-04-29,3.96,4.33,4.33,3.93,256594.56,0.39,9.9,4.136,4.171,3.974,206402.53,242383.14,165088.07,1.78
2020-04-30,4.4,4.5,4.38,4.21,339282.56,0.05,1.16,4.172,4.24,4.008,218125.44,269583.66,178025.04,2.35
2020-05-06,4.3,4.65,4.54,4.26,302376.94,0.16,3.65,4.254,4.302,4.048,238592.8,273753.93,188169.04,2.09
2020-05-07,4.55,4.72,4.53,4.46,263958.5,-0.01,-0.22,4.344,4.324,4.085,263559.7,290012.7,197025.54,1.83
2020-05-08,4.5,4.66,4.48,4.44,205565.7,-0.05,-1.1,4.452,4.31,4.115,273555.65,249704.33,200974.92,1.42
2020-05-11,4.48,4.75,4.63,4.47,314235.03,0.15,3.35,4.512,4.324,4.156,285083.75,245743.14,212074.57,2.17
2020-05-12,4.62,4.62,4.46,4.37,201123.91,-0.17,-3.67,4.528,4.35,4.188,257452.02,237788.73,218219.2,1.39
2020-05-13,4.42,4.43,4.4,4.31,133204.8,-0.06,-1.34,4.5,4.377,4.223,223617.59,231105.2,220277.56,0.92
2020-05-14,4.34,4.38,4.29,4.28,113826.06,-0.11,-2.5,4.452,4.398,4.249,193591.1,228575.4,221990.0,0.79
2020-05-15,4.35,4.36,4.31,4.26,107011.0,0.02,0.47,4.418,4.435,4.273,173880.16,223717.91,223838.49,0.74
2020-05-18,4.37,4.49,4.24,4.24,170978.0,-0.07,-1.62,4.34,4.426,4.299,145228.75,215156.25,228769.69,1.18
2020-05-19,4.28,4.29,4.23,4.17,113044.73,-0.01,-0.24,4.294,4.411,4.326,127612.92,192532.47,231058.06,0.78
2020-05-20,4.25,4.25,4.2,4.16,98780.0,-0.03,-0.71,4.254,4.377,4.34,120727.96,172172.77,222963.35,0.68
2020-05-21,4.19,4.39,4.33,4.16,173731.34,0.13,3.1,4.262,4.357,4.341,132709.01,163150.06,226581.38,1.2
2020-05-22,4.27,4.33,4.1,4.1,148336.0,-0.23,-5.31,4.22,4.319,4.315,140974.01,157427.09,203565.71,1.03
2020-05-25,4.1,4.13,3.99,3.94,88269.01,-0.11,-2.68,4.17,4.255,4.29,124432.22,134830.49,190286.81,0.61
2020-05-26,3.99,4.08,4.07,3.99,51849.39,0.08,2.0,4.138,4.216,4.283,112193.15,119903.03,178845.88,0.36
2020-05-27,4.11,4.33,4.18,4.11,148068.0,0.11,2.7,4.134,4.194,4.286,122050.75,121389.35,176247.27,1.02
2020-05-28,4.29,4.38,4.27,4.2,134171.5,0.09,2.15,4.122,4.192,4.295,114138.78,123423.9,175999.65,0.93
2020-05-29,4.27,4.28,4.23,4.17,80221.27,-0.04,-0.94,4.148,4.184,4.31,100515.83,120744.92,172231.42,0.56
