date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-02-20,6.39,6.45,6.44,6.37,117517.41,0.04,0.62,6.352,6.294,6.314,99001.78,98619.68,123288.53,1.21
2020-02-21,6.46,6.5,6.5,6.42,133972.55,0.06,0.93,6.41,6.329,6.318,111924.01,100463.97,126420.63,1.38
2020-02-24,6.47,6.53,6.47,6.44,99966.2,-0.03,-0.46,6.436,6.349,6.317,110701.58,97017.58,127933.35,1.03
2020-02-25,6.37,6.41,6.36,6.23,142938.59,-0.11,-1.7,6.434,6.36,6.308,120494.38,101683.66,131137.56,1.47
2020-02-26,6.3,6.65,6.55,6.28,277023.34,0.19,2.99,6.464,6.386,6.314,154283.62,122143.4,142163.52,2.86
2020-02-27,6.57,6.68,6.55,6.52,166779.66,0.0,0.0,6.486,6.419,6.32,164136.07,131568.93,147550.94,1.72
2020-02-28,6.44,6.5,6.35,6.33,132933.95,-0.2,-3.05,6.456,6.433,6.305,163928.35,137926.18,136794.44,1.37
2020-03-02,6.41,6.94,6.89,6.41,380178.81,0.54,8.5,6.54,6.488,6.35,219970.87,165336.22,142617.65,3.92
2020-03-03,7.0,7.08,6.79,6.72,369018.25,-0.1,-1.45,6.626,6.53,6.385,265186.8,192840.59,150350.64,3.8
2020-03-04,6.73,6.89,6.87,6.69,175954.02,0.08,1.18,6.69,6.577,6.422,244972.94,199628.28,151320.26,1.81
2020-03-05,6.92,6.95,6.87,6.83,188389.45,0.0,0.0,6.754,6.62,6.457,249294.9,206715.48,152667.58,1.94
2020-03-06,6.8,6.86,6.71,6.69,149719.58,-0.16,-2.33,6.826,6.641,6.485,252652.02,208290.19,154377.08,1.54
2020-03-09,6.65,6.76,6.54,6.53,145668.66,-0.17,-2.53,6.756,6.648,6.499,205749.99,212860.43,154939.0,1.5
2020-03-10,6.47,6.63,6.6,6.42,174154.92,0.06,0.92,6.718,6.672,6.516,166777.33,215982.06,158832.86,1.79
2020-03-11,6.61,6.64,6.47,6.47,123959.22,-0.13,-1.97,6.638,6.664,6.525,156378.37,200675.65,161409.53,1.28
2020-03-12,6.42,6.57,6.48,6.42,103847.41,0.01,0.15,6.56,6.657,6.538,139469.96,194382.43,162975.68,1.07
2020-03-13,6.29,6.49,6.38,6.23,157858.75,-0.1,-1.54,6.494,6.66,6.547,141097.79,196874.91,167400.54,1.63
2020-03-16,6.35,6.47,6.21,6.19,130699.59,-0.17,-2.67,6.428,6.592,6.54,138103.98,171926.99,168631.6,1.35
2020-03-17,6.23,6.29,6.15,6.03,114373.99,-0.06,-0.97,6.338,6.528,6.529,126147.79,146462.56,169651.57,1.18
2020-03-18,6.17,6.25,6.08,6.08,116718.38,-0.07,-1.14,6.26,6.449,6.513,124699.62,140539.0,170083.64,1.2
2020-03-19,6.1,6.16,6.13,5.99,102298.67,0.05,0.82,6.19,6.375,6.498,124389.88,131929.92,169322.7,1.05
2020-03-20,6.16,6.19,6.19,6.09,66703.01,0.06,0.98,6.152,6.323,6.482,106158.73,123628.26,165959.22,0.69
2020-03-23,6.15,6.26,6.07,6.05,133771.81,-0.12,-1.94,6.124,6.276,6.462,106773.17,122438.58,167649.5,1.38
2020-03-24,6.16,6.19,6.17,6.04,82522.2,0.1,1.65,6.128,6.233,6.453,100402.81,113275.3,164628.68,0.85
2020-03-25,6.26,6.27,6.25,6.19,92452.15,0.08,1.3,6.162,6.211,6.438,95549.57,110124.6,155400.12,0.95
2020-03-26,6.37,6.43,6.34,6.31,190362.73,0.09,1.44,6.204,6.197,6.427,113162.38,118776.13,156579.28,1.96
2020-03-27,6.39,6.44,6.35,6.32,111096.53,0.01,0.16,6.236,6.194,6.427,122041.08,114099.91,155487.41,1.15
2020-03-30,6.31,6.4,6.4,6.27,90896.59,0.05,0.79,6.302,6.213,6.403,113466.04,110119.61,141023.3,0.94
